,Metadata_plate_map_name,Metadata_control_type,Metadata_broad_sample,Metadata_mg_per_ml,Metadata_mmoles_per_liter,Metadata_solvent,Metadata_BRD ID,Metadata_BRD with batch,Metadata_Common Name,Metadata_MoA,Metadata_Plate,Metadata_Well,Metadata_Site_Count,Metadata_Count_Cells,Metadata_Count_Cytoplasm,Metadata_Count_Nuclei,Metadata_Object_Count,Metadata_batch,p_value,average_precision
101,S-C-7314-04-CMP-001,,BRD-K04923131-001-17-9,1.7809,5.0,DMSO,K04923131,BRD-K04923131-001-15-4,GSK-3-inhibitor-IX,glycogen synthase kinase inhibitor,BR00122250,E06,9,1726,1726,1726,1726,2023_05_15_Batch1,9.999000099990002e-05,0.5777777777777778
102,S-C-7314-04-CMP-001,,BRD-K36234266-001-10-6,1.0702,5.0,DMSO,K36234266,BRD-K36234266-001-09-8,carmustine,DNA inhibitor,BR00122250,E07,9,4048,4048,4048,4048,2023_05_15_Batch1,0.19088091190880913,0.02573358148670615
103,S-C-7314-04-CMP-001,,BRD-K44227013-001-15-9,2.6628,5.0,DMSO,K44227013,BRD-K44227013-001-08-0,ponatinib,Bcr-Abl kinase inhibitor,BR00122250,E08,9,369,369,369,369,2023_05_15_Batch1,9.999000099990002e-05,0.9166666666666666
104,S-C-7314-04-CMP-001,,BRD-K85606544-001-07-5,2.7852,5.0,DMSO,K85606544,BRD-K85606544-001-09-1,neratinib,EGFR inhibitor,BR00122250,E09,9,1570,1570,1570,1570,2023_05_15_Batch1,9.999000099990002e-05,1.0
105,S-C-7314-04-CMP-001,,BRD-K13094524-001-10-9,1.7369,5.0,DMSO,K13094524,BRD-K13094524-001-04-2,PFI-1,bromodomain inhibitor,BR00122250,E10,9,3804,3804,3804,3804,2023_05_15_Batch1,0.00039996000399960006,0.4239130434782609
106,S-C-7314-04-CMP-001,,BRD-K83607951-001-04-9,2.1271,5.0,DMSO,K83607951,BRD-K83607951-001-02-2,skepinone-l,p38 MAPK inhibitor,BR00122250,E11,9,3126,3126,3126,3126,2023_05_15_Batch1,9.999000099990002e-05,1.0
107,S-C-7314-04-CMP-001,,BRD-M87138257-003-01-1,2.3499,5.0,DMSO,M87138257,BRD-M87138257-003-01-1,acriflavine,hypoxia inducible factor inhibitor,BR00122250,E12,9,97,97,97,97,2023_05_15_Batch1,9.999000099990002e-05,0.7291666666666666
108,S-C-7314-04-CMP-001,negcon,,,,DMSO,,,,,BR00122250,E13,9,4109,4109,4109,4109,2023_05_15_Batch1,,
109,S-C-7314-04-CMP-001,,BRD-K76908866-001-08-9,2.3477,5.0,DMSO,K76908866,BRD-K76908866-001-07-6,CP-724714,EGFR inhibitor,BR00122250,E14,9,3663,3663,3663,3663,2023_05_15_Batch1,0.3594640535946405,0.016414055682552615
110,S-C-7314-04-CMP-001,,BRD-K24696047-001-03-9,2.1978,5.0,DMSO,K24696047,BRD-K24696047-001-02-3,NVP-AEW541,IGF-1 inhibitor,BR00122250,E15,9,3152,3152,3152,3152,2023_05_15_Batch1,9.999000099990002e-05,0.7555555555555555
111,S-C-7314-04-CMP-001,,BRD-K54759182-003-09-8,1.6595,5.0,DMSO,K54759182,BRD-K54759182-003-08-0,dosulepin,tricyclic antidepressant,BR00122250,E16,9,3927,3927,3927,3927,2023_05_15_Batch1,0.28517148285171484,0.019439414263357924
112,S-C-7314-04-CMP-001,,BRD-K84937637-001-21-9,4.5709,5.0,DMSO,K84937637,BRD-K84937637-001-11-5,sirolimus,mTOR inhibitor,BR00122250,E17,9,2660,2660,2660,2660,2023_05_15_Batch1,9.999000099990002e-05,1.0
113,S-C-7314-04-CMP-001,,BRD-K88677950-001-04-9,2.3812,5.0,DMSO,K88677950,BRD-K88677950-001-03-9,PD-198306,MAP kinase inhibitor,BR00122250,E18,9,3702,3702,3702,3702,2023_05_15_Batch1,9.999000099990002e-05,0.677536231884058
114,S-C-7314-04-CMP-001,,BRD-K03063480-001-08-9,2.0974,5.0,DMSO,K03063480,BRD-K03063480-001-06-6,PF-477736,CHK inhibitor,BR00122250,E19,9,268,268,268,268,2023_05_15_Batch1,9.999000099990002e-05,1.0
115,S-C-7314-04-CMP-001,,BRD-K09372874-001-02-9,2.2623,5.0,DMSO,K09372874,BRD-K09372874-001-01-0,merimepodib,inosine monophosphate dehydrogenase inhibitor,BR00122250,E20,9,1447,1447,1447,1447,2023_05_15_Batch1,9.999000099990002e-05,1.0
116,S-C-7314-04-CMP-001,,BRD-K69023402-001-03-3,0.2167,0.333,DMSO,K69023402,BRD-K69023402-001-07-4,Thapsigargin,ER stressor (SERCA inhibitor),BR00122250,E21,9,75,75,75,75,2023_05_15_Batch1,9.999000099990002e-05,1.0
117,S-C-7314-04-CMP-001,,BRD-K56932272-001-02-9,2.4378,5.0,DMSO,K56932272,BRD-K56932272-001-02-9,BMS-566419,inosine monophosphate dehydrogenase inhibitor,BR00122250,E22,9,2547,2547,2547,2547,2023_05_15_Batch1,0.0057994200579942,0.3438892602495544
118,S-C-7314-04-CMP-001,,BRD-K32730239-001-03-9,1.3065,5.0,DMSO,K32730239,BRD-K32730239-001-01-0,SU3327,JNK inhibitor,BR00122250,E23,9,1289,1289,1289,1289,2023_05_15_Batch1,0.7356264373562644,0.00933997000582488
119,S-C-7314-04-CMP-001,negcon,,,,DMSO,,,,,BR00122250,E24,9,3932,3932,3932,3932,2023_05_15_Batch1,,
120,S-C-7314-04-CMP-001,,BRD-K16189898-001-26-9,2.3267,5.0,DMSO,K16189898,BRD-K16189898-003-03-3,CHIR-99021,glycogen synthase kinase inhibitor,BR00122250,F01,9,3600,3600,3600,3600,2023_05_15_Batch1,9.999000099990002e-05,1.0
121,S-C-7314-04-CMP-001,,BRD-K73982490-001-04-9,1.8969,5.0,DMSO,K73982490,BRD-K73982490-001-02-9,BI-78D3,JNK inhibitor,BR00122250,F02,9,3977,3977,3977,3977,2023_05_15_Batch1,0.2956704329567043,0.01894179894179894
122,S-C-7314-04-CMP-001,,BRD-K86718786-001-03-9,1.4917,5.0,DMSO,K86718786,BRD-K86718786-001-03-9,SGC-707,protein arginine N-methyltransferase inhibitor,BR00122250,F03,9,3956,3956,3956,3956,2023_05_15_Batch1,0.00029997000299970003,0.4813725490196079
123,S-C-7314-04-CMP-001,,BRD-K61397605-001-04-2,2.7035,5.0,DMSO,K61397605,BRD-K61397605-001-07-5,romidepsin,HDAC inhibitor,BR00122250,F04,9,256,256,256,256,2023_05_15_Batch1,9.999000099990002e-05,0.5755555555555555
124,S-C-7314-04-CMP-001,,BRD-K56301217-001-02-5,4.0671,5.0,DMSO,K56301217,BRD-K56301217-001-07-4,ABT-737,BCL inhibitor,BR00122250,F05,9,2999,2999,2999,2999,2023_05_15_Batch1,9.999000099990002e-05,1.0
125,S-C-7314-04-CMP-001,,BRD-K70642949-001-06-9,2.313,5.0,DMSO,K70642949,BRD-K70642949-001-04-5,GSK2334470,phosphoinositide dependent kinase inhibitor,BR00122250,F06,9,3101,3101,3101,3101,2023_05_15_Batch1,9.999000099990002e-05,0.9166666666666666
126,S-C-7314-04-CMP-001,,BRD-K91900765-001-09-9,2.1813,5.0,DMSO,K91900765,BRD-K91900765-001-08-4,VX-745,p38 MAPK inhibitor,BR00122250,F07,9,3878,3878,3878,3878,2023_05_15_Batch1,0.012198780121987801,0.20027777777777778
127,S-C-7314-04-CMP-001,,BRD-A22769835-300-05-7,1.9389,5.0,DMSO,A22769835,BRD-A22769835-300-05-7,homochlorcyclizine,antihistamine,BR00122250,F08,9,3999,3999,3999,3999,2023_05_15_Batch1,0.1404859514048595,0.03164502164502164
128,S-C-7314-04-CMP-001,,BRD-K94455792-001-01-8,2.7432,5.0,DMSO,K94455792,BRD-K94455792-001-01-8,ICG-001,beta-catenin inhibitor,BR00122250,F09,9,3033,3033,3033,3033,2023_05_15_Batch1,9.999000099990002e-05,1.0
129,S-C-7314-04-CMP-001,,BRD-K12737986-001-01-4,1.2215,5.0,DMSO,K12737986,BRD-K12737986-001-01-4,veliparib,PARP inhibitor,BR00122250,F10,9,3799,3799,3799,3799,2023_05_15_Batch1,0.6515348465153484,0.01043021215409496
130,S-C-7314-04-CMP-001,,BRD-K64881305-001-07-9,2.5853,5.0,DMSO,K64881305,BRD-K64881305-001-05-2,ispinesib,kinesin inhibitor,BR00122250,F11,9,513,513,513,513,2023_05_15_Batch1,0.0105989401059894,0.3304093567251462
131,S-C-7314-04-CMP-001,,BRD-K66401437-001-03-3,2.8303,5.0,DMSO,K66401437,BRD-K66401437-001-03-3,THZ1,CDK inhibitor,BR00122250,F12,9,169,169,169,169,2023_05_15_Batch1,9.999000099990002e-05,0.7000000000000001
132,S-C-7314-04-CMP-001,,BRD-K21728777-001-03-9,2.5179,5.0,DMSO,K21728777,BRD-K21728777-001-02-3,AMG900,Aurora kinase inhibitor,BR00122250,F13,9,772,772,772,772,2023_05_15_Batch1,9.999000099990002e-05,1.0
133,S-C-7314-04-CMP-001,,BRD-K85606544-001-07-5,2.7852,5.0,DMSO,K85606544,BRD-K85606544-001-09-1,neratinib,EGFR inhibitor,BR00122250,F14,9,1646,1646,1646,1646,2023_05_15_Batch1,9.999000099990002e-05,1.0
134,S-C-7314-04-CMP-001,,BRD-K13606314-001-02-9,1.7411,5.0,DMSO,K13606314,BRD-K13606314-001-01-3,P5091,ubiquitin specific protease inhibitor,BR00122250,F15,9,3634,3634,3634,3634,2023_05_15_Batch1,0.0124987501249875,0.19433902593295382
135,S-C-7314-04-CMP-001,,BRD-K82164249-001-03-5,2.2068,5.0,DMSO,K82164249,BRD-K82164249-001-03-5,andarine,androgen receptor modulator,BR00122250,F16,9,4008,4008,4008,4008,2023_05_15_Batch1,0.785921407859214,0.008779612946279613
136,S-C-7314-04-CMP-001,,BRD-K23383398-001-08-1,2.4067,5.0,DMSO,K23383398,BRD-K23383398-001-09-9,T-0901317,LXR agonist,BR00122250,F17,9,3905,3905,3905,3905,2023_05_15_Batch1,9.999000099990002e-05,1.0
137,S-C-7314-04-CMP-001,,BRD-K37379014-001-02-0,2.1024,5.0,DMSO,K37379014,BRD-K37379014-001-01-2,filanesib,kinesin inhibitor,BR00122250,F18,9,543,543,543,543,2023_05_15_Batch1,9.999000099990002e-05,1.0
138,S-C-7314-04-CMP-001,,BRD-K83607951-001-04-9,2.1271,5.0,DMSO,K83607951,BRD-K83607951-001-02-2,skepinone-l,p38 MAPK inhibitor,BR00122250,F19,9,3358,3358,3358,3358,2023_05_15_Batch1,9.999000099990002e-05,1.0
139,S-C-7314-04-CMP-001,,BRD-K88677950-001-04-9,2.3812,5.0,DMSO,K88677950,BRD-K88677950-001-03-9,PD-198306,MAP kinase inhibitor,BR00122250,F20,9,3637,3637,3637,3637,2023_05_15_Batch1,0.00029997000299970003,0.513888888888889
140,S-C-7314-04-CMP-001,negcon,,,,DMSO,,,,,BR00122250,F21,9,4044,4044,4044,4044,2023_05_15_Batch1,,
141,S-C-7314-04-CMP-001,,BRD-K17953061-001-05-1,0.012596,0.027,DMSO,K17953061,BRD-K17953061-001-14-3,Staurosporine,Apoptosis inducer (ATP-competitive kinase inhibitor),BR00122250,F22,9,989,989,989,989,2023_05_15_Batch1,9.999000099990002e-05,1.0
142,S-C-7314-04-CMP-001,,BRD-K19871656-001-01-3,1.8291,5.0,DMSO,K19871656,BRD-K19871656-001-01-3,CPI-0610,bromodomain inhibitor,BR00122250,F23,9,3155,3155,3155,3155,2023_05_15_Batch1,9.999000099990002e-05,1.0
143,S-C-7314-04-CMP-001,,BRD-K23383398-001-08-1,2.4067,5.0,DMSO,K23383398,BRD-K23383398-001-09-9,T-0901317,LXR agonist,BR00122250,F24,9,3964,3964,3964,3964,2023_05_15_Batch1,9.999000099990002e-05,1.0
144,S-C-7314-04-CMP-001,,BRD-K86718786-001-03-9,1.4917,5.0,DMSO,K86718786,BRD-K86718786-001-03-9,SGC-707,protein arginine N-methyltransferase inhibitor,BR00122250,G01,9,3871,3871,3871,3871,2023_05_15_Batch1,0.021397860213978603,0.14331103678929766
145,S-C-7314-04-CMP-001,,BRD-K20290250-001-03-9,2.0624,5.0,DMSO,K20290250,BRD-K20290250-001-02-1,BIX-02188,MEK inhibitor,BR00122250,G02,9,3773,3773,3773,3773,2023_05_15_Batch1,0.0033996600339966003,0.3502222222222222
146,S-C-7314-04-CMP-001,negcon,,,,DMSO,,,,,BR00122250,G03,9,4054,4054,4054,4054,2023_05_15_Batch1,,
147,S-C-7314-04-CMP-001,,BRD-K72951360-001-02-9,3.6182,5.0,DMSO,K72951360,BRD-K72951360-001-01-4,valrubicin,DNA inhibitor,BR00122250,G04,9,184,184,184,184,2023_05_15_Batch1,0.011498850114988501,0.23737373737373738
148,S-C-7314-04-CMP-001,,BRD-K53665955-001-05-9,2.3097,5.0,DMSO,K53665955,BRD-K53665955-001-03-0,MK-5108,Aurora kinase inhibitor,BR00122250,G05,9,2402,2402,2402,2402,2023_05_15_Batch1,9.999000099990002e-05,0.5725047080979284
149,S-C-7314-04-CMP-001,,BRD-K82164249-001-03-5,2.2068,5.0,DMSO,K82164249,BRD-K82164249-001-03-5,andarine,androgen receptor modulator,BR00122250,G06,9,4021,4021,4021,4021,2023_05_15_Batch1,0.6443355664433557,0.010536145617667358
150,S-C-7314-04-CMP-001,,BRD-K06182768-001-02-3,1.6472,5.0,DMSO,K06182768,BRD-K06182768-001-06-4,A-366,histone lysine methyltransferase inhibitor,BR00122250,G07,9,3719,3719,3719,3719,2023_05_15_Batch1,0.704029597040296,0.009716985523437137
151,S-C-7314-04-CMP-001,,BRD-K62391742-001-19-9,4.3422,5.0,DMSO,K62391742,BRD-K62391742-001-03-0,venetoclax,BCL inhibitor,BR00122250,G08,9,3490,3490,3490,3490,2023_05_15_Batch1,9.999000099990002e-05,0.6936936936936937
152,S-C-7314-04-CMP-001,,BRD-K60130390-001-02-1,2.7335,5.0,DMSO,K60130390,BRD-K60130390-001-02-1,UNC0642,histone lysine methyltransferase inhibitor,BR00122250,G09,9,3720,3720,3720,3720,2023_05_15_Batch1,9.999000099990002e-05,1.0
153,S-C-7314-04-CMP-001,,BRD-K00818915-001-02-9,1.7613,5.0,DMSO,K00818915,BRD-K00818915-003-01-8,SHP099,protein tyrosine kinase inhibitor,BR00122250,G10,9,3927,3927,3927,3927,2023_05_15_Batch1,0.9485051494850515,0.006940126953424826
154,S-C-7314-04-CMP-001,,BRD-K61397605-001-04-2,2.7035,5.0,DMSO,K61397605,BRD-K61397605-001-07-5,romidepsin,HDAC inhibitor,BR00122250,G11,9,335,335,335,335,2023_05_15_Batch1,9.999000099990002e-05,0.6836158192090395
155,S-C-7314-04-CMP-001,,BRD-K73982490-001-04-9,1.8969,5.0,DMSO,K73982490,BRD-K73982490-001-02-9,BI-78D3,JNK inhibitor,BR00122250,G12,9,3760,3760,3760,3760,2023_05_15_Batch1,0.3875612438756124,0.01556577390137654
156,S-C-7314-04-CMP-001,,BRD-K98251413-001-07-9,1.7617,5.0,DMSO,K98251413,BRD-K98251413-001-04-0,IOX2,hypoxia inducible factor inhibitor,BR00122250,G13,9,3848,3848,3848,3848,2023_05_15_Batch1,0.3504649535046495,0.016662061490448597
157,S-C-7314-04-CMP-001,,BRD-K61688984-001-04-5,1.812,5.0,DMSO,K61688984,BRD-K61688984-001-02-9,RGFP966,HDAC inhibitor,BR00122250,G14,9,2666,2666,2666,2666,2023_05_15_Batch1,9.999000099990002e-05,0.6761904761904761
158,S-C-7314-04-CMP-001,,BRD-K16189898-001-26-9,2.3267,5.0,DMSO,K16189898,BRD-K16189898-003-03-3,CHIR-99021,glycogen synthase kinase inhibitor,BR00122250,G15,9,3239,3239,3239,3239,2023_05_15_Batch1,9.999000099990002e-05,1.0
159,S-C-7314-04-CMP-001,,BRD-K66430217-001-05-9,1.6909,5.0,DMSO,K66430217,BRD-K66430217-001-03-8,KH-CB19,CDC inhibitor,BR00122250,G16,9,4117,4117,4117,4117,2023_05_15_Batch1,0.12808719128087193,0.034095928226363
160,S-C-7314-04-CMP-001,,BRD-K75009076-001-04-9,1.8813,5.0,DMSO,K75009076,BRD-K75009076-001-02-1,SCH-900776,CHK inhibitor,BR00122250,G17,9,586,586,586,586,2023_05_15_Batch1,9.999000099990002e-05,0.8095238095238094
161,S-C-7314-04-CMP-001,,BRD-K38627885-001-01-9,2.0674,5.0,DMSO,K38627885,BRD-K38627885-001-01-9,APY0201,phosphoinositide dependent kinase inhibitor,BR00122250,G18,9,2262,2262,2262,2262,2023_05_15_Batch1,0.0010998900109989002,0.3754273504273504
162,S-C-7314-04-CMP-001,,BRD-A12994259-001-11-9,1.3662,5.0,DMSO,A12994259,BRD-A12994259-001-02-1,pomalidomide,tumor necrosis factor production inhibitor,BR00122250,G19,9,3949,3949,3949,3949,2023_05_15_Batch1,0.7318268173182682,0.00939145175905183
163,S-C-7314-04-CMP-001,,BRD-K87632963-001-05-9,2.0918,5.0,DMSO,K87632963,BRD-K87632963-001-05-9,GNF-5,Bcr-Abl kinase inhibitor,BR00122250,G20,9,3721,3721,3721,3721,2023_05_15_Batch1,0.06269373062693731,0.06087516087516088
164,S-C-7314-04-CMP-001,,BRD-K49669041-001-10-9,2.3568,5.0,DMSO,K49669041,BRD-K49669041-001-08-4,BX-912,pyruvate dehydrogenase kinase inhibitor,BR00122250,G21,9,1275,1275,1275,1275,2023_05_15_Batch1,9.999000099990002e-05,0.567750677506775
165,S-C-7314-04-CMP-001,,BRD-A22769835-300-05-7,1.9389,5.0,DMSO,A22769835,BRD-A22769835-300-05-7,homochlorcyclizine,antihistamine,BR00122250,G22,9,3925,3925,3925,3925,2023_05_15_Batch1,0.17348265173482652,0.027402692427738864
166,S-C-7314-04-CMP-001,,BRD-K86118762-001-05-9,2.1075,5.0,DMSO,K86118762,BRD-K86118762-001-08-9,linsitinib,IGF-1 inhibitor,BR00122250,G23,9,3104,3104,3104,3104,2023_05_15_Batch1,9.999000099990002e-05,0.5990338164251207
167,S-C-7314-04-CMP-001,,BRD-K39520573-001-01-2,2.6047,5.0,DMSO,K39520573,BRD-K39520573-001-03-8,GW-5074,RAF inhibitor,BR00122250,G24,9,4305,4305,4305,4305,2023_05_15_Batch1,0.05269473052694731,0.07059052059052058
168,S-C-7314-04-CMP-001,,BRD-K50055394-001-04-9,2.0844,5.0,DMSO,K50055394,BRD-K50055394-001-03-6,halopemide,phospholipase inhibitor,BR00122250,H01,9,3592,3592,3592,3592,2023_05_15_Batch1,9.999000099990002e-05,0.8095238095238094
169,S-C-7314-04-CMP-001,,BRD-K25433859-003-03-1,1.5693,5.0,DMSO,K25433859,BRD-K25433859-003-23-9,maprotiline,tricyclic antidepressant,BR00122250,H02,9,4040,4040,4040,4040,2023_05_15_Batch1,0.9933006699330067,0.006127853612181306
170,S-C-7314-04-CMP-001,,BRD-K53972329-001-12-9,1.5318,5.0,DMSO,K53972329,BRD-K53972329-001-07-0,ruxolitinib,JAK inhibitor,BR00122250,H03,9,3892,3892,3892,3892,2023_05_15_Batch1,0.08439156084391561,0.047584033613445376
171,S-C-7314-04-CMP-001,,BRD-K91900765-001-09-9,2.1813,5.0,DMSO,K91900765,BRD-K91900765-001-08-4,VX-745,p38 MAPK inhibitor,BR00122250,H04,9,3845,3845,3845,3845,2023_05_15_Batch1,0.000999900009999,0.38704177323103156
172,S-C-7314-04-CMP-001,,BRD-K39974922-001-05-9,2.1343,5.0,DMSO,K39974922,BRD-K39974922-001-04-3,lenvatinib,FGFR inhibitor,BR00122250,H05,9,3156,3156,3156,3156,2023_05_15_Batch1,9.999000099990002e-05,1.0
173,S-C-7314-04-CMP-001,negcon,,,,DMSO,,,,,BR00122250,H06,9,3919,3919,3919,3919,2023_05_15_Batch1,,
174,S-C-7314-04-CMP-001,,BRD-K39520573-001-01-2,2.6047,5.0,DMSO,K39520573,BRD-K39520573-001-03-8,GW-5074,RAF inhibitor,BR00122250,H07,9,4106,4106,4106,4106,2023_05_15_Batch1,0.0254974502549745,0.12234164070612669
175,S-C-7314-04-CMP-001,,BRD-K73397362-001-09-9,2.6031,5.0,DMSO,K73397362,BRD-K73397362-001-06-6,purmorphamine,smoothened receptor agonist,BR00122250,H08,9,3955,3955,3955,3955,2023_05_15_Batch1,0.000999900009999,0.38680555555555557
176,S-C-7314-04-CMP-001,,BRD-K45909031-001-03-9,2.4849,5.0,DMSO,K45909031,BRD-K45909031-001-01-5,WZ4003,AMPK inhibitor,BR00122250,H09,9,3376,3376,3376,3376,2023_05_15_Batch1,0.021397860213978603,0.14417122040072858
177,S-C-7314-04-CMP-001,,BRD-K53972329-001-12-9,1.5318,5.0,DMSO,K53972329,BRD-K53972329-001-07-0,ruxolitinib,JAK inhibitor,BR00122250,H10,9,4063,4063,4063,4063,2023_05_15_Batch1,0.16228377162283772,0.028690984940984942
178,S-C-7314-04-CMP-001,,BRD-K70446295-001-04-9,1.9172,5.0,DMSO,K70446295,BRD-K70446295-001-01-7,EPZ015666,protein arginine N-methyltransferase inhibitor,BR00122250,H11,9,3531,3531,3531,3531,2023_05_15_Batch1,9.999000099990002e-05,1.0
179,S-C-7314-04-CMP-001,,BRD-K16189898-001-26-9,2.3267,5.0,DMSO,K16189898,BRD-K16189898-003-03-3,CHIR-99021,glycogen synthase kinase inhibitor,BR00122250,H12,9,3447,3447,3447,3447,2023_05_15_Batch1,9.999000099990002e-05,1.0
180,S-C-7314-04-CMP-001,,BRD-K16803204-001-02-9,2.1275,5.0,DMSO,K16803204,BRD-K16803204-001-01-6,filgotinib,JAK inhibitor,BR00122250,H13,9,3858,3858,3858,3858,2023_05_15_Batch1,0.9691030896910309,0.006647749277564275
181,S-C-7314-04-CMP-001,,BRD-K06182768-001-02-3,1.6472,5.0,DMSO,K06182768,BRD-K06182768-001-06-4,A-366,histone lysine methyltransferase inhibitor,BR00122250,H14,9,4113,4113,4113,4113,2023_05_15_Batch1,0.2873712628737126,0.01935990438734102
182,S-C-7314-04-CMP-001,,BRD-K99092662-001-02-9,1.5286,5.0,DMSO,K99092662,BRD-K99092662-001-01-1,PS178990,androgen receptor modulator,BR00122250,H15,9,4228,4228,4228,4228,2023_05_15_Batch1,0.6126387361263873,0.011032095657646318
183,S-C-7314-04-CMP-001,,BRD-K87632963-001-05-9,2.0918,5.0,DMSO,K87632963,BRD-K87632963-001-05-9,GNF-5,Bcr-Abl kinase inhibitor,BR00122250,H16,9,3912,3912,3912,3912,2023_05_15_Batch1,9.999000099990002e-05,0.7222222222222222
184,S-C-7314-04-CMP-001,,BRD-K86118762-001-05-9,2.1075,5.0,DMSO,K86118762,BRD-K86118762-001-08-9,linsitinib,IGF-1 inhibitor,BR00122250,H17,9,2937,2937,2937,2937,2023_05_15_Batch1,9.999000099990002e-05,0.5868055555555555
185,S-C-7314-04-CMP-001,,BRD-K13094524-001-10-9,1.7369,5.0,DMSO,K13094524,BRD-K13094524-001-04-2,PFI-1,bromodomain inhibitor,BR00122250,H18,9,3606,3606,3606,3606,2023_05_15_Batch1,0.023397660233976603,0.12830687830687829
186,S-C-7314-04-CMP-001,,BRD-K04923131-001-17-9,1.7809,5.0,DMSO,K04923131,BRD-K04923131-001-15-4,GSK-3-inhibitor-IX,glycogen synthase kinase inhibitor,BR00122250,H19,9,1540,1540,1540,1540,2023_05_15_Batch1,9.999000099990002e-05,0.8333333333333334
187,S-C-7314-04-CMP-001,,BRD-K86118762-001-05-9,2.1075,5.0,DMSO,K86118762,BRD-K86118762-001-08-9,linsitinib,IGF-1 inhibitor,BR00122250,H20,9,3329,3329,3329,3329,2023_05_15_Batch1,0.00029997000299970003,0.47979797979797983
188,S-C-7314-04-CMP-001,,BRD-K72898849-001-03-9,2.5469,5.0,DMSO,K72898849,BRD-K72898849-001-01-8,BLU9931,FGFR inhibitor,BR00122250,H21,9,2634,2634,2634,2634,2023_05_15_Batch1,0.00019998000199980003,0.5370370370370371
189,S-C-7314-04-CMP-001,,BRD-K16803204-001-02-9,2.1275,5.0,DMSO,K16803204,BRD-K16803204-001-01-6,filgotinib,JAK inhibitor,BR00122250,H22,9,4082,4082,4082,4082,2023_05_15_Batch1,0.0781921807819218,0.05091880341880342
190,S-C-7314-04-CMP-001,,BRD-K83192048-050-01-9,2.0425,5.0,DMSO,K83192048,BRD-K83192048-050-03-5,dimethindene-(S)-(+),acetylcholine receptor antagonist,BR00122250,H23,9,4177,4177,4177,4177,2023_05_15_Batch1,0.058994100589941006,0.06263227513227514
191,S-C-7314-04-CMP-001,,BRD-K03063480-001-08-9,2.0974,5.0,DMSO,K03063480,BRD-K03063480-001-06-6,PF-477736,CHK inhibitor,BR00122250,H24,9,244,244,244,244,2023_05_15_Batch1,9.999000099990002e-05,1.0
192,S-C-7314-04-CMP-001,,BRD-K99092662-001-02-9,1.5286,5.0,DMSO,K99092662,BRD-K99092662-001-01-1,PS178990,androgen receptor modulator,BR00122250,I01,9,3842,3842,3842,3842,2023_05_15_Batch1,1.0,0.00565950942239854
193,S-C-7314-04-CMP-001,,BRD-K33818169-003-04-6,3.0926,5.0,DMSO,K33818169,BRD-K33818169-003-04-6,GW-3965,LXR agonist,BR00122250,I02,9,4208,4208,4208,4208,2023_05_15_Batch1,0.020597940205979402,0.15964912280701754
194,S-C-7314-04-CMP-001,,BRD-K20290250-001-03-9,2.0624,5.0,DMSO,K20290250,BRD-K20290250-001-02-1,BIX-02188,MEK inhibitor,BR00122250,I03,9,3952,3952,3952,3952,2023_05_15_Batch1,0.0008999100089991,0.38813813813813813
195,S-C-7314-04-CMP-001,,BRD-K53972329-001-12-9,1.5318,5.0,DMSO,K53972329,BRD-K53972329-001-07-0,ruxolitinib,JAK inhibitor,BR00122250,I04,9,4269,4269,4269,4269,2023_05_15_Batch1,9.999000099990002e-05,0.6010101010101009
196,S-C-7314-04-CMP-001,,BRD-K70642949-001-06-9,2.313,5.0,DMSO,K70642949,BRD-K70642949-001-04-5,GSK2334470,phosphoinositide dependent kinase inhibitor,BR00122250,I05,9,3131,3131,3131,3131,2023_05_15_Batch1,9.999000099990002e-05,1.0
197,S-C-7314-04-CMP-001,,BRD-K19871656-001-01-3,1.8291,5.0,DMSO,K19871656,BRD-K19871656-001-01-3,CPI-0610,bromodomain inhibitor,BR00122250,I06,9,3097,3097,3097,3097,2023_05_15_Batch1,9.999000099990002e-05,1.0
198,S-C-7314-04-CMP-001,,BRD-K12511835-003-03-9,1.6309,5.0,DMSO,K12511835,BRD-K12511835-003-01-2,BMS-863233,CDC inhibitor,BR00122250,I07,9,3098,3098,3098,3098,2023_05_15_Batch1,9.999000099990002e-05,1.0
199,S-C-7314-04-CMP-001,,BRD-K69023402-001-03-3,0.2167,0.333,DMSO,K69023402,BRD-K69023402-001-07-4,Thapsigargin,ER stressor (SERCA inhibitor),BR00122250,I08,9,88,88,88,88,2023_05_15_Batch1,9.999000099990002e-05,1.0
200,S-C-7314-04-CMP-001,,BRD-K57080016-001-19-1,2.2884,5.0,DMSO,K57080016,BRD-K57080016-001-01-9,selumetinib,MEK inhibitor,BR00122250,I09,9,3453,3453,3453,3453,2023_05_15_Batch1,9.999000099990002e-05,0.7166666666666667
201,S-C-7314-04-CMP-001,,BRD-K02965346-001-01-8,2.8404,5.0,DMSO,K02965346,BRD-K02965346-001-07-5,SU-11274,hepatocyte growth factor receptor inhibitor,BR00122250,I10,9,1811,1811,1811,1811,2023_05_15_Batch1,0.00039996000399960006,0.4189016602809707
202,S-C-7314-04-CMP-001,,BRD-K13606314-001-02-9,1.7411,5.0,DMSO,K13606314,BRD-K13606314-001-01-3,P5091,ubiquitin specific protease inhibitor,BR00122250,I11,9,3693,3693,3693,3693,2023_05_15_Batch1,0.0420957904209579,0.08091052512959206
