,Metadata_plate_map_name,Metadata_broad_sample,Metadata_mg_per_ml,Metadata_mmoles_per_liter,Metadata_solvent,Metadata_BRD ID,Metadata_BRD with batch,Metadata_Common Name,Metadata_MoA,Metadata_Plate,Metadata_Well,Metadata_Site_Count,Metadata_Count_Cells,Metadata_Count_Cytoplasm,Metadata_Count_Nuclei,Metadata_Object_Count,Metadata_batch,p_value,average_precision
102,S-C-7314-04-CMP-001,BRD-K36234266-001-10-6,1.0702,5.0,DMSO,K36234266,BRD-K36234266-001-09-8,carmustine,DNA inhibitor,BR00122247,E07,9,4194,4194,4194,4194,2023_05_17_Batch2,0.32586741325867413,0.017712269215812596
103,S-C-7314-04-CMP-001,BRD-K44227013-001-15-9,2.6628,5.0,DMSO,K44227013,BRD-K44227013-001-08-0,ponatinib,Bcr-Abl kinase inhibitor,BR00122247,E08,9,340,340,340,340,2023_05_17_Batch2,9.999000099990002e-05,0.8333333333333334
104,S-C-7314-04-CMP-001,BRD-K85606544-001-07-5,2.7852,5.0,DMSO,K85606544,BRD-K85606544-001-09-1,neratinib,EGFR inhibitor,BR00122247,E09,9,1792,1792,1792,1792,2023_05_17_Batch2,9.999000099990002e-05,1.0
105,S-C-7314-04-CMP-001,BRD-K13094524-001-10-9,1.7369,5.0,DMSO,K13094524,BRD-K13094524-001-04-2,PFI-1,bromodomain inhibitor,BR00122247,E10,9,3961,3961,3961,3961,2023_05_17_Batch2,0.0011998800119988001,0.3707070707070707
106,S-C-7314-04-CMP-001,BRD-K83607951-001-04-9,2.1271,5.0,DMSO,K83607951,BRD-K83607951-001-02-2,skepinone-l,p38 MAPK inhibitor,BR00122247,E11,9,3307,3307,3307,3307,2023_05_17_Batch2,0.00029997000299970003,0.6388888888888888
107,S-C-7314-04-CMP-001,BRD-M87138257-003-01-1,2.3499,5.0,DMSO,M87138257,BRD-M87138257-003-01-1,acriflavine,hypoxia inducible factor inhibitor,BR00122247,E12,9,48,48,48,48,2023_05_17_Batch2,0.00029997000299970003,0.5990338164251207
108,S-C-7314-04-CMP-001,,,,DMSO,,,,,BR00122247,E13,9,4234,4234,4234,4234,2023_05_17_Batch2,,
109,S-C-7314-04-CMP-001,BRD-K76908866-001-08-9,2.3477,5.0,DMSO,K76908866,BRD-K76908866-001-07-6,CP-724714,EGFR inhibitor,BR00122247,E14,9,3923,3923,3923,3923,2023_05_17_Batch2,0.0086991300869913,0.33679354094579006
110,S-C-7314-04-CMP-001,BRD-K24696047-001-03-9,2.1978,5.0,DMSO,K24696047,BRD-K24696047-001-02-3,NVP-AEW541,IGF-1 inhibitor,BR00122247,E15,9,2925,2925,2925,2925,2023_05_17_Batch2,0.0004999500049995,0.43333333333333335
111,S-C-7314-04-CMP-001,BRD-K54759182-003-09-8,1.6595,5.0,DMSO,K54759182,BRD-K54759182-003-08-0,dosulepin,tricyclic antidepressant,BR00122247,E16,9,4296,4296,4296,4296,2023_05_17_Batch2,0.10548945105489452,0.03977029262604073
112,S-C-7314-04-CMP-001,BRD-K84937637-001-21-9,4.5709,5.0,DMSO,K84937637,BRD-K84937637-001-11-5,sirolimus,mTOR inhibitor,BR00122247,E17,9,3005,3005,3005,3005,2023_05_17_Batch2,9.999000099990002e-05,1.0
113,S-C-7314-04-CMP-001,BRD-K88677950-001-04-9,2.3812,5.0,DMSO,K88677950,BRD-K88677950-001-03-9,PD-198306,MAP kinase inhibitor,BR00122247,E18,9,3843,3843,3843,3843,2023_05_17_Batch2,9.999000099990002e-05,0.6755952380952381
114,S-C-7314-04-CMP-001,BRD-K03063480-001-08-9,2.0974,5.0,DMSO,K03063480,BRD-K03063480-001-06-6,PF-477736,CHK inhibitor,BR00122247,E19,9,305,305,305,305,2023_05_17_Batch2,0.0007999200079992001,0.38888888888888884
115,S-C-7314-04-CMP-001,BRD-K09372874-001-02-9,2.2623,5.0,DMSO,K09372874,BRD-K09372874-001-01-0,merimepodib,inosine monophosphate dehydrogenase inhibitor,BR00122247,E20,9,1607,1607,1607,1607,2023_05_17_Batch2,9.999000099990002e-05,1.0
116,S-C-7314-04-CMP-001,BRD-K69023402-001-03-3,0.2167,0.333,DMSO,K69023402,BRD-K69023402-001-07-4,Thapsigargin,ER stressor (SERCA inhibitor),BR00122247,E21,9,88,88,88,88,2023_05_17_Batch2,9.999000099990002e-05,1.0
117,S-C-7314-04-CMP-001,BRD-K56932272-001-02-9,2.4378,5.0,DMSO,K56932272,BRD-K56932272-001-02-9,BMS-566419,inosine monophosphate dehydrogenase inhibitor,BR00122247,E22,9,2651,2651,2651,2651,2023_05_17_Batch2,0.00039996000399960006,0.4556803995006242
118,S-C-7314-04-CMP-001,BRD-K32730239-001-03-9,1.3065,5.0,DMSO,K32730239,BRD-K32730239-001-01-0,SU3327,JNK inhibitor,BR00122247,E23,9,1008,1008,1008,1008,2023_05_17_Batch2,0.798020197980202,0.008649839892189953
119,S-C-7314-04-CMP-001,,,,DMSO,,,,,BR00122247,E24,9,4237,4237,4237,4237,2023_05_17_Batch2,,
120,S-C-7314-04-CMP-001,BRD-K16189898-001-26-9,2.3267,5.0,DMSO,K16189898,BRD-K16189898-003-03-3,CHIR-99021,glycogen synthase kinase inhibitor,BR00122247,F01,9,3434,3434,3434,3434,2023_05_17_Batch2,9.999000099990002e-05,1.0
121,S-C-7314-04-CMP-001,BRD-K73982490-001-04-9,1.8969,5.0,DMSO,K73982490,BRD-K73982490-001-02-9,BI-78D3,JNK inhibitor,BR00122247,F02,9,4370,4370,4370,4370,2023_05_17_Batch2,0.44075592440755923,0.014136848713119899
122,S-C-7314-04-CMP-001,BRD-K86718786-001-03-9,1.4917,5.0,DMSO,K86718786,BRD-K86718786-001-03-9,SGC-707,protein arginine N-methyltransferase inhibitor,BR00122247,F03,9,4609,4609,4609,4609,2023_05_17_Batch2,0.1414858514148585,0.032059727711901624
123,S-C-7314-04-CMP-001,BRD-K61397605-001-04-2,2.7035,5.0,DMSO,K61397605,BRD-K61397605-001-07-5,romidepsin,HDAC inhibitor,BR00122247,F04,9,270,270,270,270,2023_05_17_Batch2,0.0011998800119988001,0.373015873015873
124,S-C-7314-04-CMP-001,BRD-K56301217-001-02-5,4.0671,5.0,DMSO,K56301217,BRD-K56301217-001-07-4,ABT-737,BCL inhibitor,BR00122247,F05,9,3230,3230,3230,3230,2023_05_17_Batch2,9.999000099990002e-05,1.0
125,S-C-7314-04-CMP-001,BRD-K70642949-001-06-9,2.313,5.0,DMSO,K70642949,BRD-K70642949-001-04-5,GSK2334470,phosphoinositide dependent kinase inhibitor,BR00122247,F06,9,3140,3140,3140,3140,2023_05_17_Batch2,9.999000099990002e-05,1.0
126,S-C-7314-04-CMP-001,BRD-K91900765-001-09-9,2.1813,5.0,DMSO,K91900765,BRD-K91900765-001-08-4,VX-745,p38 MAPK inhibitor,BR00122247,F07,9,4201,4201,4201,4201,2023_05_17_Batch2,0.18018198180181982,0.027153361344537816
127,S-C-7314-04-CMP-001,BRD-A22769835-300-05-7,1.9389,5.0,DMSO,A22769835,BRD-A22769835-300-05-7,homochlorcyclizine,antihistamine,BR00122247,F08,9,4071,4071,4071,4071,2023_05_17_Batch2,0.19268073192680732,0.025955978063717643
128,S-C-7314-04-CMP-001,BRD-K94455792-001-01-8,2.7432,5.0,DMSO,K94455792,BRD-K94455792-001-01-8,ICG-001,beta-catenin inhibitor,BR00122247,F09,9,2975,2975,2975,2975,2023_05_17_Batch2,0.0282971702829717,0.10570409982174689
129,S-C-7314-04-CMP-001,BRD-K12737986-001-01-4,1.2215,5.0,DMSO,K12737986,BRD-K12737986-001-01-4,veliparib,PARP inhibitor,BR00122247,F10,9,3953,3953,3953,3953,2023_05_17_Batch2,0.06939306069393061,0.05394914491449145
130,S-C-7314-04-CMP-001,BRD-K64881305-001-07-9,2.5853,5.0,DMSO,K64881305,BRD-K64881305-001-05-2,ispinesib,kinesin inhibitor,BR00122247,F11,9,524,524,524,524,2023_05_17_Batch2,0.0091990800919908,0.23205128205128203
131,S-C-7314-04-CMP-001,BRD-K66401437-001-03-3,2.8303,5.0,DMSO,K66401437,BRD-K66401437-001-03-3,THZ1,CDK inhibitor,BR00122247,F12,9,131,131,131,131,2023_05_17_Batch2,9.999000099990002e-05,0.7192982456140351
132,S-C-7314-04-CMP-001,BRD-K21728777-001-03-9,2.5179,5.0,DMSO,K21728777,BRD-K21728777-001-02-3,AMG900,Aurora kinase inhibitor,BR00122247,F13,9,733,733,733,733,2023_05_17_Batch2,9.999000099990002e-05,1.0
133,S-C-7314-04-CMP-001,BRD-K85606544-001-07-5,2.7852,5.0,DMSO,K85606544,BRD-K85606544-001-09-1,neratinib,EGFR inhibitor,BR00122247,F14,9,1672,1672,1672,1672,2023_05_17_Batch2,9.999000099990002e-05,1.0
134,S-C-7314-04-CMP-001,BRD-K13606314-001-02-9,1.7411,5.0,DMSO,K13606314,BRD-K13606314-001-01-3,P5091,ubiquitin specific protease inhibitor,BR00122247,F15,9,3835,3835,3835,3835,2023_05_17_Batch2,0.31356864313568644,0.018207587624705184
135,S-C-7314-04-CMP-001,BRD-K82164249-001-03-5,2.2068,5.0,DMSO,K82164249,BRD-K82164249-001-03-5,andarine,androgen receptor modulator,BR00122247,F16,9,4245,4245,4245,4245,2023_05_17_Batch2,0.20017998200179982,0.025282098801942654
136,S-C-7314-04-CMP-001,BRD-K23383398-001-08-1,2.4067,5.0,DMSO,K23383398,BRD-K23383398-001-09-9,T-0901317,LXR agonist,BR00122247,F17,9,4004,4004,4004,4004,2023_05_17_Batch2,0.026697330266973303,0.1158653846153846
137,S-C-7314-04-CMP-001,BRD-K37379014-001-02-0,2.1024,5.0,DMSO,K37379014,BRD-K37379014-001-01-2,filanesib,kinesin inhibitor,BR00122247,F18,9,549,549,549,549,2023_05_17_Batch2,9.999000099990002e-05,0.8333333333333334
138,S-C-7314-04-CMP-001,BRD-K83607951-001-04-9,2.1271,5.0,DMSO,K83607951,BRD-K83607951-001-02-2,skepinone-l,p38 MAPK inhibitor,BR00122247,F19,9,3463,3463,3463,3463,2023_05_17_Batch2,0.0036996300369963003,0.3452380952380952
139,S-C-7314-04-CMP-001,BRD-K88677950-001-04-9,2.3812,5.0,DMSO,K88677950,BRD-K88677950-001-03-9,PD-198306,MAP kinase inhibitor,BR00122247,F20,9,3917,3917,3917,3917,2023_05_17_Batch2,0.00029997000299970003,0.5628548256285483
140,S-C-7314-04-CMP-001,,,,DMSO,,,,,BR00122247,F21,9,4154,4154,4154,4154,2023_05_17_Batch2,,
141,S-C-7314-04-CMP-001,BRD-K17953061-001-05-1,0.012596,0.027,DMSO,K17953061,BRD-K17953061-001-14-3,Staurosporine,Apoptosis inducer (ATP-competitive kinase inhibitor),BR00122247,F22,9,989,989,989,989,2023_05_17_Batch2,9.999000099990002e-05,0.7380952380952381
142,S-C-7314-04-CMP-001,BRD-K19871656-001-01-3,1.8291,5.0,DMSO,K19871656,BRD-K19871656-001-01-3,CPI-0610,bromodomain inhibitor,BR00122247,F23,9,3417,3417,3417,3417,2023_05_17_Batch2,9.999000099990002e-05,1.0
143,S-C-7314-04-CMP-001,BRD-K23383398-001-08-1,2.4067,5.0,DMSO,K23383398,BRD-K23383398-001-09-9,T-0901317,LXR agonist,BR00122247,F24,9,4131,4131,4131,4131,2023_05_17_Batch2,9.999000099990002e-05,0.8095238095238094
144,S-C-7314-04-CMP-001,BRD-K86718786-001-03-9,1.4917,5.0,DMSO,K86718786,BRD-K86718786-001-03-9,SGC-707,protein arginine N-methyltransferase inhibitor,BR00122247,G01,9,4014,4014,4014,4014,2023_05_17_Batch2,0.13978602139786023,0.0322708074131224
145,S-C-7314-04-CMP-001,BRD-K20290250-001-03-9,2.0624,5.0,DMSO,K20290250,BRD-K20290250-001-02-1,BIX-02188,MEK inhibitor,BR00122247,G02,9,4157,4157,4157,4157,2023_05_17_Batch2,0.0008999100089991,0.38359543632439097
146,S-C-7314-04-CMP-001,,,,DMSO,,,,,BR00122247,G03,9,4226,4226,4226,4226,2023_05_17_Batch2,,
147,S-C-7314-04-CMP-001,BRD-K72951360-001-02-9,3.6182,5.0,DMSO,K72951360,BRD-K72951360-001-01-4,valrubicin,DNA inhibitor,BR00122247,G04,9,197,197,197,197,2023_05_17_Batch2,0.0005999400059994001,0.3970370370370371
148,S-C-7314-04-CMP-001,BRD-K53665955-001-05-9,2.3097,5.0,DMSO,K53665955,BRD-K53665955-001-03-0,MK-5108,Aurora kinase inhibitor,BR00122247,G05,9,2705,2705,2705,2705,2023_05_17_Batch2,0.0004999500049995,0.43434343434343425
149,S-C-7314-04-CMP-001,BRD-K82164249-001-03-5,2.2068,5.0,DMSO,K82164249,BRD-K82164249-001-03-5,andarine,androgen receptor modulator,BR00122247,G06,9,4260,4260,4260,4260,2023_05_17_Batch2,0.07589241075892411,0.05087853811258067
150,S-C-7314-04-CMP-001,BRD-K06182768-001-02-3,1.6472,5.0,DMSO,K06182768,BRD-K06182768-001-06-4,A-366,histone lysine methyltransferase inhibitor,BR00122247,G07,9,4060,4060,4060,4060,2023_05_17_Batch2,0.3534646535346465,0.016689785175700668
151,S-C-7314-04-CMP-001,BRD-K62391742-001-19-9,4.3422,5.0,DMSO,K62391742,BRD-K62391742-001-03-0,venetoclax,BCL inhibitor,BR00122247,G08,9,3670,3670,3670,3670,2023_05_17_Batch2,0.00029997000299970003,0.5555555555555555
152,S-C-7314-04-CMP-001,BRD-K60130390-001-02-1,2.7335,5.0,DMSO,K60130390,BRD-K60130390-001-02-1,UNC0642,histone lysine methyltransferase inhibitor,BR00122247,G09,9,3734,3734,3734,3734,2023_05_17_Batch2,0.00029997000299970003,0.625
153,S-C-7314-04-CMP-001,BRD-K00818915-001-02-9,1.7613,5.0,DMSO,K00818915,BRD-K00818915-003-01-8,SHP099,protein tyrosine kinase inhibitor,BR00122247,G10,9,4129,4129,4129,4129,2023_05_17_Batch2,0.07849215078492151,0.049543049543049535
154,S-C-7314-04-CMP-001,BRD-K61397605-001-04-2,2.7035,5.0,DMSO,K61397605,BRD-K61397605-001-07-5,romidepsin,HDAC inhibitor,BR00122247,G11,9,239,239,239,239,2023_05_17_Batch2,0.00029997000299970003,0.6095238095238095
155,S-C-7314-04-CMP-001,BRD-K73982490-001-04-9,1.8969,5.0,DMSO,K73982490,BRD-K73982490-001-02-9,BI-78D3,JNK inhibitor,BR00122247,G12,9,3840,3840,3840,3840,2023_05_17_Batch2,0.5524447555244476,0.01186622675984378
156,S-C-7314-04-CMP-001,BRD-K98251413-001-07-9,1.7617,5.0,DMSO,K98251413,BRD-K98251413-001-04-0,IOX2,hypoxia inducible factor inhibitor,BR00122247,G13,9,4246,4246,4246,4246,2023_05_17_Batch2,0.0008999100089991,0.3833333333333333
157,S-C-7314-04-CMP-001,BRD-K61688984-001-04-5,1.812,5.0,DMSO,K61688984,BRD-K61688984-001-02-9,RGFP966,HDAC inhibitor,BR00122247,G14,9,2651,2651,2651,2651,2023_05_17_Batch2,9.999000099990002e-05,1.0
158,S-C-7314-04-CMP-001,BRD-K16189898-001-26-9,2.3267,5.0,DMSO,K16189898,BRD-K16189898-003-03-3,CHIR-99021,glycogen synthase kinase inhibitor,BR00122247,G15,9,3274,3274,3274,3274,2023_05_17_Batch2,9.999000099990002e-05,1.0
159,S-C-7314-04-CMP-001,BRD-K66430217-001-05-9,1.6909,5.0,DMSO,K66430217,BRD-K66430217-001-03-8,KH-CB19,CDC inhibitor,BR00122247,G16,9,4020,4020,4020,4020,2023_05_17_Batch2,0.09379062093790622,0.043327831774558345
160,S-C-7314-04-CMP-001,BRD-K75009076-001-04-9,1.8813,5.0,DMSO,K75009076,BRD-K75009076-001-02-1,SCH-900776,CHK inhibitor,BR00122247,G17,9,561,561,561,561,2023_05_17_Batch2,0.0683931606839316,0.054512270891581234
161,S-C-7314-04-CMP-001,BRD-K38627885-001-01-9,2.0674,5.0,DMSO,K38627885,BRD-K38627885-001-01-9,APY0201,phosphoinositide dependent kinase inhibitor,BR00122247,G18,9,2280,2280,2280,2280,2023_05_17_Batch2,9.999000099990002e-05,1.0
162,S-C-7314-04-CMP-001,BRD-A12994259-001-11-9,1.3662,5.0,DMSO,A12994259,BRD-A12994259-001-02-1,pomalidomide,tumor necrosis factor production inhibitor,BR00122247,G19,9,3966,3966,3966,3966,2023_05_17_Batch2,0.6307369263073692,0.010677570379062917
163,S-C-7314-04-CMP-001,BRD-K87632963-001-05-9,2.0918,5.0,DMSO,K87632963,BRD-K87632963-001-05-9,GNF-5,Bcr-Abl kinase inhibitor,BR00122247,G20,9,4146,4146,4146,4146,2023_05_17_Batch2,9.999000099990002e-05,0.7777777777777777
164,S-C-7314-04-CMP-001,BRD-K49669041-001-10-9,2.3568,5.0,DMSO,K49669041,BRD-K49669041-001-08-4,BX-912,pyruvate dehydrogenase kinase inhibitor,BR00122247,G21,9,1245,1245,1245,1245,2023_05_17_Batch2,9.999000099990002e-05,0.9166666666666666
165,S-C-7314-04-CMP-001,BRD-A22769835-300-05-7,1.9389,5.0,DMSO,A22769835,BRD-A22769835-300-05-7,homochlorcyclizine,antihistamine,BR00122247,G22,9,4302,4302,4302,4302,2023_05_17_Batch2,0.32086791320867913,0.017923608697331325
166,S-C-7314-04-CMP-001,BRD-K86118762-001-05-9,2.1075,5.0,DMSO,K86118762,BRD-K86118762-001-08-9,linsitinib,IGF-1 inhibitor,BR00122247,G23,9,3197,3197,3197,3197,2023_05_17_Batch2,9.999000099990002e-05,0.9166666666666666
167,S-C-7314-04-CMP-001,BRD-K39520573-001-01-2,2.6047,5.0,DMSO,K39520573,BRD-K39520573-001-03-8,GW-5074,RAF inhibitor,BR00122247,G24,9,4296,4296,4296,4296,2023_05_17_Batch2,0.2712728727127287,0.020245245245245246
168,S-C-7314-04-CMP-001,BRD-K50055394-001-04-9,2.0844,5.0,DMSO,K50055394,BRD-K50055394-001-03-6,halopemide,phospholipase inhibitor,BR00122247,H01,9,4127,4127,4127,4127,2023_05_17_Batch2,0.008999100089991,0.24754901960784315
169,S-C-7314-04-CMP-001,BRD-K25433859-003-03-1,1.5693,5.0,DMSO,K25433859,BRD-K25433859-003-23-9,maprotiline,tricyclic antidepressant,BR00122247,H02,9,4291,4291,4291,4291,2023_05_17_Batch2,0.644035596440356,0.010495163033974022
170,S-C-7314-04-CMP-001,BRD-K53972329-001-12-9,1.5318,5.0,DMSO,K53972329,BRD-K53972329-001-07-0,ruxolitinib,JAK inhibitor,BR00122247,H03,9,4259,4259,4259,4259,2023_05_17_Batch2,0.073992600739926,0.05188635520949203
171,S-C-7314-04-CMP-001,BRD-K91900765-001-09-9,2.1813,5.0,DMSO,K91900765,BRD-K91900765-001-08-4,VX-745,p38 MAPK inhibitor,BR00122247,H04,9,4231,4231,4231,4231,2023_05_17_Batch2,0.10738926107389261,0.0393386507145231
172,S-C-7314-04-CMP-001,BRD-K39974922-001-05-9,2.1343,5.0,DMSO,K39974922,BRD-K39974922-001-04-3,lenvatinib,FGFR inhibitor,BR00122247,H05,9,3073,3073,3073,3073,2023_05_17_Batch2,9.999000099990002e-05,1.0
173,S-C-7314-04-CMP-001,,,,DMSO,,,,,BR00122247,H06,9,4264,4264,4264,4264,2023_05_17_Batch2,,
174,S-C-7314-04-CMP-001,BRD-K39520573-001-01-2,2.6047,5.0,DMSO,K39520573,BRD-K39520573-001-03-8,GW-5074,RAF inhibitor,BR00122247,H07,9,4402,4402,4402,4402,2023_05_17_Batch2,0.026797320267973202,0.11408529741863076
175,S-C-7314-04-CMP-001,BRD-K73397362-001-09-9,2.6031,5.0,DMSO,K73397362,BRD-K73397362-001-06-6,purmorphamine,smoothened receptor agonist,BR00122247,H08,9,4054,4054,4054,4054,2023_05_17_Batch2,0.0178982101789821,0.16746031746031745
176,S-C-7314-04-CMP-001,BRD-K45909031-001-03-9,2.4849,5.0,DMSO,K45909031,BRD-K45909031-001-01-5,WZ4003,AMPK inhibitor,BR00122247,H09,9,3439,3439,3439,3439,2023_05_17_Batch2,0.08049195080491951,0.04888888888888889
177,S-C-7314-04-CMP-001,BRD-K53972329-001-12-9,1.5318,5.0,DMSO,K53972329,BRD-K53972329-001-07-0,ruxolitinib,JAK inhibitor,BR00122247,H10,9,4178,4178,4178,4178,2023_05_17_Batch2,0.03899610038996101,0.0811157796451914
178,S-C-7314-04-CMP-001,BRD-K70446295-001-04-9,1.9172,5.0,DMSO,K70446295,BRD-K70446295-001-01-7,EPZ015666,protein arginine N-methyltransferase inhibitor,BR00122247,H11,9,3824,3824,3824,3824,2023_05_17_Batch2,9.999000099990002e-05,0.712121212121212
179,S-C-7314-04-CMP-001,BRD-K16189898-001-26-9,2.3267,5.0,DMSO,K16189898,BRD-K16189898-003-03-3,CHIR-99021,glycogen synthase kinase inhibitor,BR00122247,H12,9,3599,3599,3599,3599,2023_05_17_Batch2,9.999000099990002e-05,1.0
180,S-C-7314-04-CMP-001,BRD-K16803204-001-02-9,2.1275,5.0,DMSO,K16803204,BRD-K16803204-001-01-6,filgotinib,JAK inhibitor,BR00122247,H13,9,3943,3943,3943,3943,2023_05_17_Batch2,0.056194380561943806,0.06192505411255411
181,S-C-7314-04-CMP-001,BRD-K06182768-001-02-3,1.6472,5.0,DMSO,K06182768,BRD-K06182768-001-06-4,A-366,histone lysine methyltransferase inhibitor,BR00122247,H14,9,3976,3976,3976,3976,2023_05_17_Batch2,0.0927907209279072,0.04386919443504054
182,S-C-7314-04-CMP-001,BRD-K99092662-001-02-9,1.5286,5.0,DMSO,K99092662,BRD-K99092662-001-01-1,PS178990,androgen receptor modulator,BR00122247,H15,9,3979,3979,3979,3979,2023_05_17_Batch2,0.8715128487151285,0.007846686183560823
183,S-C-7314-04-CMP-001,BRD-K87632963-001-05-9,2.0918,5.0,DMSO,K87632963,BRD-K87632963-001-05-9,GNF-5,Bcr-Abl kinase inhibitor,BR00122247,H16,9,3969,3969,3969,3969,2023_05_17_Batch2,9.999000099990002e-05,0.8333333333333334
184,S-C-7314-04-CMP-001,BRD-K86118762-001-05-9,2.1075,5.0,DMSO,K86118762,BRD-K86118762-001-08-9,linsitinib,IGF-1 inhibitor,BR00122247,H17,9,3356,3356,3356,3356,2023_05_17_Batch2,9.999000099990002e-05,0.8666666666666667
185,S-C-7314-04-CMP-001,BRD-K13094524-001-10-9,1.7369,5.0,DMSO,K13094524,BRD-K13094524-001-04-2,PFI-1,bromodomain inhibitor,BR00122247,H18,9,4018,4018,4018,4018,2023_05_17_Batch2,0.019098090190980903,0.14040594266582967
186,S-C-7314-04-CMP-001,BRD-K04923131-001-17-9,1.7809,5.0,DMSO,K04923131,BRD-K04923131-001-15-4,GSK-3-inhibitor-IX,glycogen synthase kinase inhibitor,BR00122247,H19,9,1549,1549,1549,1549,2023_05_17_Batch2,9.999000099990002e-05,0.7192982456140351
187,S-C-7314-04-CMP-001,BRD-K86118762-001-05-9,2.1075,5.0,DMSO,K86118762,BRD-K86118762-001-08-9,linsitinib,IGF-1 inhibitor,BR00122247,H20,9,3126,3126,3126,3126,2023_05_17_Batch2,9.999000099990002e-05,0.8333333333333334
188,S-C-7314-04-CMP-001,BRD-K72898849-001-03-9,2.5469,5.0,DMSO,K72898849,BRD-K72898849-001-01-8,BLU9931,FGFR inhibitor,BR00122247,H21,9,2723,2723,2723,2723,2023_05_17_Batch2,9.999000099990002e-05,1.0
189,S-C-7314-04-CMP-001,BRD-K16803204-001-02-9,2.1275,5.0,DMSO,K16803204,BRD-K16803204-001-01-6,filgotinib,JAK inhibitor,BR00122247,H22,9,4457,4457,4457,4457,2023_05_17_Batch2,0.26547345265473454,0.02060465694883503
190,S-C-7314-04-CMP-001,BRD-K83192048-050-01-9,2.0425,5.0,DMSO,K83192048,BRD-K83192048-050-03-5,dimethindene-(S)-(+),acetylcholine receptor antagonist,BR00122247,H23,9,4336,4336,4336,4336,2023_05_17_Batch2,0.029597040295970403,0.10148674854557209
191,S-C-7314-04-CMP-001,BRD-K03063480-001-08-9,2.0974,5.0,DMSO,K03063480,BRD-K03063480-001-06-6,PF-477736,CHK inhibitor,BR00122247,H24,9,224,224,224,224,2023_05_17_Batch2,9.999000099990002e-05,0.9166666666666666
192,S-C-7314-04-CMP-001,BRD-K99092662-001-02-9,1.5286,5.0,DMSO,K99092662,BRD-K99092662-001-01-1,PS178990,androgen receptor modulator,BR00122247,I01,9,3785,3785,3785,3785,2023_05_17_Batch2,0.8544145585441456,0.008033788008713925
193,S-C-7314-04-CMP-001,BRD-K33818169-003-04-6,3.0926,5.0,DMSO,K33818169,BRD-K33818169-003-04-6,GW-3965,LXR agonist,BR00122247,I02,9,4107,4107,4107,4107,2023_05_17_Batch2,0.0494950504949505,0.06903310104529616
194,S-C-7314-04-CMP-001,BRD-K20290250-001-03-9,2.0624,5.0,DMSO,K20290250,BRD-K20290250-001-02-1,BIX-02188,MEK inhibitor,BR00122247,I03,9,3812,3812,3812,3812,2023_05_17_Batch2,0.034396560343965606,0.0920525613098166
195,S-C-7314-04-CMP-001,BRD-K53972329-001-12-9,1.5318,5.0,DMSO,K53972329,BRD-K53972329-001-07-0,ruxolitinib,JAK inhibitor,BR00122247,I04,9,4188,4188,4188,4188,2023_05_17_Batch2,0.058894110588941104,0.06053236539624924
196,S-C-7314-04-CMP-001,BRD-K70642949-001-06-9,2.313,5.0,DMSO,K70642949,BRD-K70642949-001-04-5,GSK2334470,phosphoinositide dependent kinase inhibitor,BR00122247,I05,9,2897,2897,2897,2897,2023_05_17_Batch2,9.999000099990002e-05,0.7333333333333334
197,S-C-7314-04-CMP-001,BRD-K19871656-001-01-3,1.8291,5.0,DMSO,K19871656,BRD-K19871656-001-01-3,CPI-0610,bromodomain inhibitor,BR00122247,I06,9,3324,3324,3324,3324,2023_05_17_Batch2,9.999000099990002e-05,1.0
198,S-C-7314-04-CMP-001,BRD-K12511835-003-03-9,1.6309,5.0,DMSO,K12511835,BRD-K12511835-003-01-2,BMS-863233,CDC inhibitor,BR00122247,I07,9,3454,3454,3454,3454,2023_05_17_Batch2,0.00029997000299970003,0.6333333333333333
199,S-C-7314-04-CMP-001,BRD-K69023402-001-03-3,0.2167,0.333,DMSO,K69023402,BRD-K69023402-001-07-4,Thapsigargin,ER stressor (SERCA inhibitor),BR00122247,I08,9,88,88,88,88,2023_05_17_Batch2,9.999000099990002e-05,1.0
200,S-C-7314-04-CMP-001,BRD-K57080016-001-19-1,2.2884,5.0,DMSO,K57080016,BRD-K57080016-001-01-9,selumetinib,MEK inhibitor,BR00122247,I09,9,3529,3529,3529,3529,2023_05_17_Batch2,9.999000099990002e-05,1.0
201,S-C-7314-04-CMP-001,BRD-K02965346-001-01-8,2.8404,5.0,DMSO,K02965346,BRD-K02965346-001-07-5,SU-11274,hepatocyte growth factor receptor inhibitor,BR00122247,I10,9,1917,1917,1917,1917,2023_05_17_Batch2,9.999000099990002e-05,0.8095238095238094
202,S-C-7314-04-CMP-001,BRD-K13606314-001-02-9,1.7411,5.0,DMSO,K13606314,BRD-K13606314-001-01-3,P5091,ubiquitin specific protease inhibitor,BR00122247,I11,9,3815,3815,3815,3815,2023_05_17_Batch2,0.8608139186081392,0.007955917874396135
203,S-C-7314-04-CMP-001,BRD-K67578145-001-13-9,1.6719,5.0,DMSO,K67578145,BRD-K67578145-001-09-7,GDC-0879,RAF inhibitor,BR00122247,I12,9,4371,4371,4371,4371,2023_05_17_Batch2,0.019098090190980903,0.13992673992673993
204,S-C-7314-04-CMP-001,BRD-K66430217-001-05-9,1.6909,5.0,DMSO,K66430217,BRD-K66430217-001-03-8,KH-CB19,CDC inhibitor,BR00122247,I13,9,4230,4230,4230,4230,2023_05_17_Batch2,0.1352864713528647,0.03315776679361478
