,Metadata_plate_map_name,Metadata_broad_sample,Metadata_mg_per_ml,Metadata_mmoles_per_liter,Metadata_solvent,Metadata_BRD ID,Metadata_BRD with batch,Metadata_Common Name,Metadata_MoA,Metadata_Plate,Metadata_Well,Metadata_Site_Count,Metadata_Count_Cells,Metadata_Count_Cytoplasm,Metadata_Count_Nuclei,Metadata_Object_Count,Metadata_batch,p_value,average_precision
102,S-C-7314-04-CMP-001,BRD-K36234266-001-10-6,1.0702,5.0,DMSO,K36234266,BRD-K36234266-001-09-8,carmustine,DNA inhibitor,BR00122246,E07,9,4246,4246,4246,4246,2023_05_15_Batch1,0.44075592440755923,0.014256157795397831
103,S-C-7314-04-CMP-001,BRD-K44227013-001-15-9,2.6628,5.0,DMSO,K44227013,BRD-K44227013-001-08-0,ponatinib,Bcr-Abl kinase inhibitor,BR00122246,E08,9,408,408,408,408,2023_05_15_Batch1,0.009999000099990002,0.33134920634920634
104,S-C-7314-04-CMP-001,BRD-K85606544-001-07-5,2.7852,5.0,DMSO,K85606544,BRD-K85606544-001-09-1,neratinib,EGFR inhibitor,BR00122246,E09,9,1765,1765,1765,1765,2023_05_15_Batch1,9.999000099990002e-05,1.0
105,S-C-7314-04-CMP-001,BRD-K13094524-001-10-9,1.7369,5.0,DMSO,K13094524,BRD-K13094524-001-04-2,PFI-1,bromodomain inhibitor,BR00122246,E10,9,3921,3921,3921,3921,2023_05_15_Batch1,0.010998900109989001,0.2157407407407407
106,S-C-7314-04-CMP-001,BRD-K83607951-001-04-9,2.1271,5.0,DMSO,K83607951,BRD-K83607951-001-02-2,skepinone-l,p38 MAPK inhibitor,BR00122246,E11,9,3418,3418,3418,3418,2023_05_15_Batch1,9.999000099990002e-05,0.7916666666666666
107,S-C-7314-04-CMP-001,BRD-M87138257-003-01-1,2.3499,5.0,DMSO,M87138257,BRD-M87138257-003-01-1,acriflavine,hypoxia inducible factor inhibitor,BR00122246,E12,9,61,61,61,61,2023_05_15_Batch1,9.999000099990002e-05,0.7333333333333334
108,S-C-7314-04-CMP-001,,,,DMSO,,,,,BR00122246,E13,9,4140,4140,4140,4140,2023_05_15_Batch1,,
109,S-C-7314-04-CMP-001,BRD-K76908866-001-08-9,2.3477,5.0,DMSO,K76908866,BRD-K76908866-001-07-6,CP-724714,EGFR inhibitor,BR00122246,E14,9,4082,4082,4082,4082,2023_05_15_Batch1,0.11968803119688032,0.0367661578187894
110,S-C-7314-04-CMP-001,BRD-K24696047-001-03-9,2.1978,5.0,DMSO,K24696047,BRD-K24696047-001-02-3,NVP-AEW541,IGF-1 inhibitor,BR00122246,E15,9,3133,3133,3133,3133,2023_05_15_Batch1,9.999000099990002e-05,0.5624048706240486
111,S-C-7314-04-CMP-001,BRD-K54759182-003-09-8,1.6595,5.0,DMSO,K54759182,BRD-K54759182-003-08-0,dosulepin,tricyclic antidepressant,BR00122246,E16,9,4109,4109,4109,4109,2023_05_15_Batch1,0.19138086191380863,0.025851430463376828
112,S-C-7314-04-CMP-001,BRD-K84937637-001-21-9,4.5709,5.0,DMSO,K84937637,BRD-K84937637-001-11-5,sirolimus,mTOR inhibitor,BR00122246,E17,9,2907,2907,2907,2907,2023_05_15_Batch1,9.999000099990002e-05,1.0
113,S-C-7314-04-CMP-001,BRD-K88677950-001-04-9,2.3812,5.0,DMSO,K88677950,BRD-K88677950-001-03-9,PD-198306,MAP kinase inhibitor,BR00122246,E18,9,3931,3931,3931,3931,2023_05_15_Batch1,0.001999800019998,0.35481185481185484
114,S-C-7314-04-CMP-001,BRD-K03063480-001-08-9,2.0974,5.0,DMSO,K03063480,BRD-K03063480-001-06-6,PF-477736,CHK inhibitor,BR00122246,E19,9,285,285,285,285,2023_05_15_Batch1,9.999000099990002e-05,0.5666666666666667
115,S-C-7314-04-CMP-001,BRD-K09372874-001-02-9,2.2623,5.0,DMSO,K09372874,BRD-K09372874-001-01-0,merimepodib,inosine monophosphate dehydrogenase inhibitor,BR00122246,E20,9,1437,1437,1437,1437,2023_05_15_Batch1,9.999000099990002e-05,1.0
116,S-C-7314-04-CMP-001,BRD-K69023402-001-03-3,0.2167,0.333,DMSO,K69023402,BRD-K69023402-001-07-4,Thapsigargin,ER stressor (SERCA inhibitor),BR00122246,E21,9,89,89,89,89,2023_05_15_Batch1,9.999000099990002e-05,0.7555555555555555
117,S-C-7314-04-CMP-001,BRD-K56932272-001-02-9,2.4378,5.0,DMSO,K56932272,BRD-K56932272-001-02-9,BMS-566419,inosine monophosphate dehydrogenase inhibitor,BR00122246,E22,9,2802,2802,2802,2802,2023_05_15_Batch1,9.999000099990002e-05,1.0
118,S-C-7314-04-CMP-001,BRD-K32730239-001-03-9,1.3065,5.0,DMSO,K32730239,BRD-K32730239-001-01-0,SU3327,JNK inhibitor,BR00122246,E23,9,1678,1678,1678,1678,2023_05_15_Batch1,0.7453254674532547,0.006501329345297441
119,S-C-7314-04-CMP-001,,,,DMSO,,,,,BR00122246,E24,9,4058,4058,4058,4058,2023_05_15_Batch1,,
120,S-C-7314-04-CMP-001,BRD-K16189898-001-26-9,2.3267,5.0,DMSO,K16189898,BRD-K16189898-003-03-3,CHIR-99021,glycogen synthase kinase inhibitor,BR00122246,F01,9,3676,3676,3676,3676,2023_05_15_Batch1,9.999000099990002e-05,1.0
121,S-C-7314-04-CMP-001,BRD-K73982490-001-04-9,1.8969,5.0,DMSO,K73982490,BRD-K73982490-001-02-9,BI-78D3,JNK inhibitor,BR00122246,F02,9,4194,4194,4194,4194,2023_05_15_Batch1,0.0786921307869213,0.04981046710687209
122,S-C-7314-04-CMP-001,BRD-K86718786-001-03-9,1.4917,5.0,DMSO,K86718786,BRD-K86718786-001-03-9,SGC-707,protein arginine N-methyltransferase inhibitor,BR00122246,F03,9,4154,4154,4154,4154,2023_05_15_Batch1,0.0654934506549345,0.05704312477907388
123,S-C-7314-04-CMP-001,BRD-K61397605-001-04-2,2.7035,5.0,DMSO,K61397605,BRD-K61397605-001-07-5,romidepsin,HDAC inhibitor,BR00122246,F04,9,378,378,378,378,2023_05_15_Batch1,0.00029997000299970003,0.6666666666666666
124,S-C-7314-04-CMP-001,BRD-K56301217-001-02-5,4.0671,5.0,DMSO,K56301217,BRD-K56301217-001-07-4,ABT-737,BCL inhibitor,BR00122246,F05,9,3297,3297,3297,3297,2023_05_15_Batch1,9.999000099990002e-05,0.8333333333333334
125,S-C-7314-04-CMP-001,BRD-K70642949-001-06-9,2.313,5.0,DMSO,K70642949,BRD-K70642949-001-04-5,GSK2334470,phosphoinositide dependent kinase inhibitor,BR00122246,F06,9,3182,3182,3182,3182,2023_05_15_Batch1,9.999000099990002e-05,1.0
126,S-C-7314-04-CMP-001,BRD-K91900765-001-09-9,2.1813,5.0,DMSO,K91900765,BRD-K91900765-001-08-4,VX-745,p38 MAPK inhibitor,BR00122246,F07,9,4128,4128,4128,4128,2023_05_15_Batch1,0.22527747225277472,0.02303247517871965
127,S-C-7314-04-CMP-001,BRD-A22769835-300-05-7,1.9389,5.0,DMSO,A22769835,BRD-A22769835-300-05-7,homochlorcyclizine,antihistamine,BR00122246,F08,9,4174,4174,4174,4174,2023_05_15_Batch1,0.32326767323267674,0.01770186335403727
128,S-C-7314-04-CMP-001,BRD-K94455792-001-01-8,2.7432,5.0,DMSO,K94455792,BRD-K94455792-001-01-8,ICG-001,beta-catenin inhibitor,BR00122246,F09,9,3122,3122,3122,3122,2023_05_15_Batch1,9.999000099990002e-05,0.6910569105691057
129,S-C-7314-04-CMP-001,BRD-K12737986-001-01-4,1.2215,5.0,DMSO,K12737986,BRD-K12737986-001-01-4,veliparib,PARP inhibitor,BR00122246,F10,9,4126,4126,4126,4126,2023_05_15_Batch1,0.16668333166683333,0.028481503928886622
130,S-C-7314-04-CMP-001,BRD-K64881305-001-07-9,2.5853,5.0,DMSO,K64881305,BRD-K64881305-001-05-2,ispinesib,kinesin inhibitor,BR00122246,F11,9,543,543,543,543,2023_05_15_Batch1,0.0240975902409759,0.12202380952380953
131,S-C-7314-04-CMP-001,BRD-K66401437-001-03-3,2.8303,5.0,DMSO,K66401437,BRD-K66401437-001-03-3,THZ1,CDK inhibitor,BR00122246,F12,9,237,237,237,237,2023_05_15_Batch1,0.00029997000299970003,0.5916666666666667
132,S-C-7314-04-CMP-001,BRD-K21728777-001-03-9,2.5179,5.0,DMSO,K21728777,BRD-K21728777-001-02-3,AMG900,Aurora kinase inhibitor,BR00122246,F13,9,771,771,771,771,2023_05_15_Batch1,9.999000099990002e-05,1.0
133,S-C-7314-04-CMP-001,BRD-K85606544-001-07-5,2.7852,5.0,DMSO,K85606544,BRD-K85606544-001-09-1,neratinib,EGFR inhibitor,BR00122246,F14,9,1730,1730,1730,1730,2023_05_15_Batch1,9.999000099990002e-05,1.0
134,S-C-7314-04-CMP-001,BRD-K13606314-001-02-9,1.7411,5.0,DMSO,K13606314,BRD-K13606314-001-01-3,P5091,ubiquitin specific protease inhibitor,BR00122246,F15,9,3946,3946,3946,3946,2023_05_15_Batch1,0.34056594340565943,0.017032305231292084
135,S-C-7314-04-CMP-001,BRD-K82164249-001-03-5,2.2068,5.0,DMSO,K82164249,BRD-K82164249-001-03-5,andarine,androgen receptor modulator,BR00122246,F16,9,4257,4257,4257,4257,2023_05_15_Batch1,0.1326867313268673,0.034253490822674586
136,S-C-7314-04-CMP-001,BRD-K23383398-001-08-1,2.4067,5.0,DMSO,K23383398,BRD-K23383398-001-09-9,T-0901317,LXR agonist,BR00122246,F17,9,4130,4130,4130,4130,2023_05_15_Batch1,0.29027097290270976,0.019204515353424212
137,S-C-7314-04-CMP-001,BRD-K37379014-001-02-0,2.1024,5.0,DMSO,K37379014,BRD-K37379014-001-01-2,filanesib,kinesin inhibitor,BR00122246,F18,9,518,518,518,518,2023_05_15_Batch1,9.999000099990002e-05,0.7222222222222223
138,S-C-7314-04-CMP-001,BRD-K83607951-001-04-9,2.1271,5.0,DMSO,K83607951,BRD-K83607951-001-02-2,skepinone-l,p38 MAPK inhibitor,BR00122246,F19,9,3211,3211,3211,3211,2023_05_15_Batch1,0.0017998200179982,0.3625
139,S-C-7314-04-CMP-001,BRD-K88677950-001-04-9,2.3812,5.0,DMSO,K88677950,BRD-K88677950-001-03-9,PD-198306,MAP kinase inhibitor,BR00122246,F20,9,3845,3845,3845,3845,2023_05_15_Batch1,0.0014998500149985001,0.3658730158730159
140,S-C-7314-04-CMP-001,,,,DMSO,,,,,BR00122246,F21,9,4132,4132,4132,4132,2023_05_15_Batch1,,
141,S-C-7314-04-CMP-001,BRD-K17953061-001-05-1,0.012596,0.027,DMSO,K17953061,BRD-K17953061-001-14-3,Staurosporine,Apoptosis inducer (ATP-competitive kinase inhibitor),BR00122246,F22,9,1044,1044,1044,1044,2023_05_15_Batch1,9.999000099990002e-05,1.0
142,S-C-7314-04-CMP-001,BRD-K19871656-001-01-3,1.8291,5.0,DMSO,K19871656,BRD-K19871656-001-01-3,CPI-0610,bromodomain inhibitor,BR00122246,F23,9,3068,3068,3068,3068,2023_05_15_Batch1,9.999000099990002e-05,1.0
143,S-C-7314-04-CMP-001,BRD-K23383398-001-08-1,2.4067,5.0,DMSO,K23383398,BRD-K23383398-001-09-9,T-0901317,LXR agonist,BR00122246,F24,9,3898,3898,3898,3898,2023_05_15_Batch1,0.011498850114988501,0.1959026888604353
144,S-C-7314-04-CMP-001,BRD-K86718786-001-03-9,1.4917,5.0,DMSO,K86718786,BRD-K86718786-001-03-9,SGC-707,protein arginine N-methyltransferase inhibitor,BR00122246,G01,9,4133,4133,4133,4133,2023_05_15_Batch1,0.11178882111788821,0.03940857853901333
145,S-C-7314-04-CMP-001,BRD-K20290250-001-03-9,2.0624,5.0,DMSO,K20290250,BRD-K20290250-001-02-1,BIX-02188,MEK inhibitor,BR00122246,G02,9,3973,3973,3973,3973,2023_05_15_Batch1,0.0017998200179982,0.3618479880774963
146,S-C-7314-04-CMP-001,,,,DMSO,,,,,BR00122246,G03,9,4076,4076,4076,4076,2023_05_15_Batch1,,
147,S-C-7314-04-CMP-001,BRD-K72951360-001-02-9,3.6182,5.0,DMSO,K72951360,BRD-K72951360-001-01-4,valrubicin,DNA inhibitor,BR00122246,G04,9,200,200,200,200,2023_05_15_Batch1,0.00039996000399960006,0.5
148,S-C-7314-04-CMP-001,BRD-K53665955-001-05-9,2.3097,5.0,DMSO,K53665955,BRD-K53665955-001-03-0,MK-5108,Aurora kinase inhibitor,BR00122246,G05,9,2830,2830,2830,2830,2023_05_15_Batch1,0.0004999500049995,0.46623093681917216
149,S-C-7314-04-CMP-001,BRD-K82164249-001-03-5,2.2068,5.0,DMSO,K82164249,BRD-K82164249-001-03-5,andarine,androgen receptor modulator,BR00122246,G06,9,3998,3998,3998,3998,2023_05_15_Batch1,0.17898210178982102,0.02712673322609378
150,S-C-7314-04-CMP-001,BRD-K06182768-001-02-3,1.6472,5.0,DMSO,K06182768,BRD-K06182768-001-06-4,A-366,histone lysine methyltransferase inhibitor,BR00122246,G07,9,4027,4027,4027,4027,2023_05_15_Batch1,0.31756824317568244,0.017964352018205773
151,S-C-7314-04-CMP-001,BRD-K62391742-001-19-9,4.3422,5.0,DMSO,K62391742,BRD-K62391742-001-03-0,venetoclax,BCL inhibitor,BR00122246,G08,9,3694,3694,3694,3694,2023_05_15_Batch1,0.0484951504849515,0.07467112990368804
152,S-C-7314-04-CMP-001,BRD-K60130390-001-02-1,2.7335,5.0,DMSO,K60130390,BRD-K60130390-001-02-1,UNC0642,histone lysine methyltransferase inhibitor,BR00122246,G09,9,3839,3839,3839,3839,2023_05_15_Batch1,9.999000099990002e-05,1.0
153,S-C-7314-04-CMP-001,BRD-K00818915-001-02-9,1.7613,5.0,DMSO,K00818915,BRD-K00818915-003-01-8,SHP099,protein tyrosine kinase inhibitor,BR00122246,G10,9,4039,4039,4039,4039,2023_05_15_Batch1,0.203979602039796,0.024869751204503906
154,S-C-7314-04-CMP-001,BRD-K61397605-001-04-2,2.7035,5.0,DMSO,K61397605,BRD-K61397605-001-07-5,romidepsin,HDAC inhibitor,BR00122246,G11,9,280,280,280,280,2023_05_15_Batch1,0.00029997000299970003,0.5777777777777778
155,S-C-7314-04-CMP-001,BRD-K73982490-001-04-9,1.8969,5.0,DMSO,K73982490,BRD-K73982490-001-02-9,BI-78D3,JNK inhibitor,BR00122246,G12,9,3883,3883,3883,3883,2023_05_15_Batch1,0.38196180381961803,0.015753023347960058
156,S-C-7314-04-CMP-001,BRD-K98251413-001-07-9,1.7617,5.0,DMSO,K98251413,BRD-K98251413-001-04-0,IOX2,hypoxia inducible factor inhibitor,BR00122246,G13,9,4233,4233,4233,4233,2023_05_15_Batch1,0.056694330566943306,0.0677336276674025
157,S-C-7314-04-CMP-001,BRD-K61688984-001-04-5,1.812,5.0,DMSO,K61688984,BRD-K61688984-001-02-9,RGFP966,HDAC inhibitor,BR00122246,G14,9,2560,2560,2560,2560,2023_05_15_Batch1,9.999000099990002e-05,1.0
158,S-C-7314-04-CMP-001,BRD-K16189898-001-26-9,2.3267,5.0,DMSO,K16189898,BRD-K16189898-003-03-3,CHIR-99021,glycogen synthase kinase inhibitor,BR00122246,G15,9,3727,3727,3727,3727,2023_05_15_Batch1,9.999000099990002e-05,1.0
159,S-C-7314-04-CMP-001,BRD-K66430217-001-05-9,1.6909,5.0,DMSO,K66430217,BRD-K66430217-001-03-8,KH-CB19,CDC inhibitor,BR00122246,G16,9,4155,4155,4155,4155,2023_05_15_Batch1,0.0811918808119188,0.05046780407264722
160,S-C-7314-04-CMP-001,BRD-K75009076-001-04-9,1.8813,5.0,DMSO,K75009076,BRD-K75009076-001-02-1,SCH-900776,CHK inhibitor,BR00122246,G17,9,646,646,646,646,2023_05_15_Batch1,9.999000099990002e-05,1.0
161,S-C-7314-04-CMP-001,BRD-K38627885-001-01-9,2.0674,5.0,DMSO,K38627885,BRD-K38627885-001-01-9,APY0201,phosphoinositide dependent kinase inhibitor,BR00122246,G18,9,2369,2369,2369,2369,2023_05_15_Batch1,9.999000099990002e-05,1.0
162,S-C-7314-04-CMP-001,BRD-A12994259-001-11-9,1.3662,5.0,DMSO,A12994259,BRD-A12994259-001-02-1,pomalidomide,tumor necrosis factor production inhibitor,BR00122246,G19,9,4062,4062,4062,4062,2023_05_15_Batch1,0.31866813318668136,0.01791660720232149
163,S-C-7314-04-CMP-001,BRD-K87632963-001-05-9,2.0918,5.0,DMSO,K87632963,BRD-K87632963-001-05-9,GNF-5,Bcr-Abl kinase inhibitor,BR00122246,G20,9,3871,3871,3871,3871,2023_05_15_Batch1,0.00029997000299970003,0.5714285714285714
164,S-C-7314-04-CMP-001,BRD-K49669041-001-10-9,2.3568,5.0,DMSO,K49669041,BRD-K49669041-001-08-4,BX-912,pyruvate dehydrogenase kinase inhibitor,BR00122246,G21,9,1286,1286,1286,1286,2023_05_15_Batch1,9.999000099990002e-05,1.0
165,S-C-7314-04-CMP-001,BRD-A22769835-300-05-7,1.9389,5.0,DMSO,A22769835,BRD-A22769835-300-05-7,homochlorcyclizine,antihistamine,BR00122246,G22,9,4204,4204,4204,4204,2023_05_15_Batch1,0.14488551144885511,0.03193459416863672
166,S-C-7314-04-CMP-001,BRD-K86118762-001-05-9,2.1075,5.0,DMSO,K86118762,BRD-K86118762-001-08-9,linsitinib,IGF-1 inhibitor,BR00122246,G23,9,3099,3099,3099,3099,2023_05_15_Batch1,0.009799020097990201,0.29914529914529914
167,S-C-7314-04-CMP-001,BRD-K39520573-001-01-2,2.6047,5.0,DMSO,K39520573,BRD-K39520573-001-03-8,GW-5074,RAF inhibitor,BR00122246,G24,9,4238,4238,4238,4238,2023_05_15_Batch1,0.19288071192880712,0.025843234749666363
168,S-C-7314-04-CMP-001,BRD-K50055394-001-04-9,2.0844,5.0,DMSO,K50055394,BRD-K50055394-001-03-6,halopemide,phospholipase inhibitor,BR00122246,H01,9,3941,3941,3941,3941,2023_05_15_Batch1,0.019598040195980403,0.15243147656940761
169,S-C-7314-04-CMP-001,BRD-K25433859-003-03-1,1.5693,5.0,DMSO,K25433859,BRD-K25433859-003-23-9,maprotiline,tricyclic antidepressant,BR00122246,H02,9,4047,4047,4047,4047,2023_05_15_Batch1,0.41145885411458855,0.014946288279621614
170,S-C-7314-04-CMP-001,BRD-K53972329-001-12-9,1.5318,5.0,DMSO,K53972329,BRD-K53972329-001-07-0,ruxolitinib,JAK inhibitor,BR00122246,H03,9,4216,4216,4216,4216,2023_05_15_Batch1,0.03189681031896811,0.09882071125852221
171,S-C-7314-04-CMP-001,BRD-K91900765-001-09-9,2.1813,5.0,DMSO,K91900765,BRD-K91900765-001-08-4,VX-745,p38 MAPK inhibitor,BR00122246,H04,9,3891,3891,3891,3891,2023_05_15_Batch1,0.010698930106989302,0.21263227513227514
172,S-C-7314-04-CMP-001,BRD-K39974922-001-05-9,2.1343,5.0,DMSO,K39974922,BRD-K39974922-001-04-3,lenvatinib,FGFR inhibitor,BR00122246,H05,9,3292,3292,3292,3292,2023_05_15_Batch1,9.999000099990002e-05,1.0
173,S-C-7314-04-CMP-001,,,,DMSO,,,,,BR00122246,H06,9,4281,4281,4281,4281,2023_05_15_Batch1,,
174,S-C-7314-04-CMP-001,BRD-K39520573-001-01-2,2.6047,5.0,DMSO,K39520573,BRD-K39520573-001-03-8,GW-5074,RAF inhibitor,BR00122246,H07,9,4431,4431,4431,4431,2023_05_15_Batch1,0.0115988401159884,0.19086619480957193
175,S-C-7314-04-CMP-001,BRD-K73397362-001-09-9,2.6031,5.0,DMSO,K73397362,BRD-K73397362-001-06-6,purmorphamine,smoothened receptor agonist,BR00122246,H08,9,4170,4170,4170,4170,2023_05_15_Batch1,0.046495350464953504,0.0764928193499622
176,S-C-7314-04-CMP-001,BRD-K45909031-001-03-9,2.4849,5.0,DMSO,K45909031,BRD-K45909031-001-01-5,WZ4003,AMPK inhibitor,BR00122246,H09,9,3514,3514,3514,3514,2023_05_15_Batch1,0.03849615038496151,0.09057328605200947
177,S-C-7314-04-CMP-001,BRD-K53972329-001-12-9,1.5318,5.0,DMSO,K53972329,BRD-K53972329-001-07-0,ruxolitinib,JAK inhibitor,BR00122246,H10,9,4178,4178,4178,4178,2023_05_15_Batch1,0.22477752224777522,0.023075052288535434
178,S-C-7314-04-CMP-001,BRD-K70446295-001-04-9,1.9172,5.0,DMSO,K70446295,BRD-K70446295-001-01-7,EPZ015666,protein arginine N-methyltransferase inhibitor,BR00122246,H11,9,3506,3506,3506,3506,2023_05_15_Batch1,0.011198880111988802,0.2019047619047619
179,S-C-7314-04-CMP-001,BRD-K16189898-001-26-9,2.3267,5.0,DMSO,K16189898,BRD-K16189898-003-03-3,CHIR-99021,glycogen synthase kinase inhibitor,BR00122246,H12,9,3414,3414,3414,3414,2023_05_15_Batch1,9.999000099990002e-05,1.0
180,S-C-7314-04-CMP-001,BRD-K16803204-001-02-9,2.1275,5.0,DMSO,K16803204,BRD-K16803204-001-01-6,filgotinib,JAK inhibitor,BR00122246,H13,9,4048,4048,4048,4048,2023_05_15_Batch1,0.06419358064193581,0.06119017499472907
181,S-C-7314-04-CMP-001,BRD-K06182768-001-02-3,1.6472,5.0,DMSO,K06182768,BRD-K06182768-001-06-4,A-366,histone lysine methyltransferase inhibitor,BR00122246,H14,9,4009,4009,4009,4009,2023_05_15_Batch1,0.019698030196980302,0.1502234993614304
182,S-C-7314-04-CMP-001,BRD-K99092662-001-02-9,1.5286,5.0,DMSO,K99092662,BRD-K99092662-001-01-1,PS178990,androgen receptor modulator,BR00122246,H15,9,4198,4198,4198,4198,2023_05_15_Batch1,0.579042095790421,0.01146170801343215
183,S-C-7314-04-CMP-001,BRD-K87632963-001-05-9,2.0918,5.0,DMSO,K87632963,BRD-K87632963-001-05-9,GNF-5,Bcr-Abl kinase inhibitor,BR00122246,H16,9,3884,3884,3884,3884,2023_05_15_Batch1,0.00029997000299970003,0.6095238095238095
184,S-C-7314-04-CMP-001,BRD-K86118762-001-05-9,2.1075,5.0,DMSO,K86118762,BRD-K86118762-001-08-9,linsitinib,IGF-1 inhibitor,BR00122246,H17,9,3228,3228,3228,3228,2023_05_15_Batch1,9.999000099990002e-05,0.7380952380952381
185,S-C-7314-04-CMP-001,BRD-K13094524-001-10-9,1.7369,5.0,DMSO,K13094524,BRD-K13094524-001-04-2,PFI-1,bromodomain inhibitor,BR00122246,H18,9,3649,3649,3649,3649,2023_05_15_Batch1,0.009799020097990201,0.337037037037037
186,S-C-7314-04-CMP-001,BRD-K04923131-001-17-9,1.7809,5.0,DMSO,K04923131,BRD-K04923131-001-15-4,GSK-3-inhibitor-IX,glycogen synthase kinase inhibitor,BR00122246,H19,9,1702,1702,1702,1702,2023_05_15_Batch1,9.999000099990002e-05,1.0
187,S-C-7314-04-CMP-001,BRD-K86118762-001-05-9,2.1075,5.0,DMSO,K86118762,BRD-K86118762-001-08-9,linsitinib,IGF-1 inhibitor,BR00122246,H20,9,3360,3360,3360,3360,2023_05_15_Batch1,9.999000099990002e-05,0.7380952380952381
188,S-C-7314-04-CMP-001,BRD-K72898849-001-03-9,2.5469,5.0,DMSO,K72898849,BRD-K72898849-001-01-8,BLU9931,FGFR inhibitor,BR00122246,H21,9,2807,2807,2807,2807,2023_05_15_Batch1,9.999000099990002e-05,0.7291666666666666
189,S-C-7314-04-CMP-001,BRD-K16803204-001-02-9,2.1275,5.0,DMSO,K16803204,BRD-K16803204-001-01-6,filgotinib,JAK inhibitor,BR00122246,H22,9,4335,4335,4335,4335,2023_05_15_Batch1,0.05979402059794021,0.06440076440076441
190,S-C-7314-04-CMP-001,BRD-K83192048-050-01-9,2.0425,5.0,DMSO,K83192048,BRD-K83192048-050-03-5,dimethindene-(S)-(+),acetylcholine receptor antagonist,BR00122246,H23,9,4291,4291,4291,4291,2023_05_15_Batch1,0.019498050194980503,0.15583874729302014
191,S-C-7314-04-CMP-001,BRD-K03063480-001-08-9,2.0974,5.0,DMSO,K03063480,BRD-K03063480-001-06-6,PF-477736,CHK inhibitor,BR00122246,H24,9,253,253,253,253,2023_05_15_Batch1,0.0006999300069993001,0.4102564102564103
192,S-C-7314-04-CMP-001,BRD-K99092662-001-02-9,1.5286,5.0,DMSO,K99092662,BRD-K99092662-001-01-1,PS178990,androgen receptor modulator,BR00122246,I01,9,4117,4117,4117,4117,2023_05_15_Batch1,0.537046295370463,0.012140037533165081
193,S-C-7314-04-CMP-001,BRD-K33818169-003-04-6,3.0926,5.0,DMSO,K33818169,BRD-K33818169-003-04-6,GW-3965,LXR agonist,BR00122246,I02,9,4064,4064,4064,4064,2023_05_15_Batch1,0.0022997700229977,0.3571329735713297
194,S-C-7314-04-CMP-001,BRD-K20290250-001-03-9,2.0624,5.0,DMSO,K20290250,BRD-K20290250-001-02-1,BIX-02188,MEK inhibitor,BR00122246,I03,9,4027,4027,4027,4027,2023_05_15_Batch1,0.0018998100189981002,0.3607046070460705
195,S-C-7314-04-CMP-001,BRD-K53972329-001-12-9,1.5318,5.0,DMSO,K53972329,BRD-K53972329-001-07-0,ruxolitinib,JAK inhibitor,BR00122246,I04,9,3973,3973,3973,3973,2023_05_15_Batch1,0.0031996800319968005,0.34927613464783724
196,S-C-7314-04-CMP-001,BRD-K70642949-001-06-9,2.313,5.0,DMSO,K70642949,BRD-K70642949-001-04-5,GSK2334470,phosphoinositide dependent kinase inhibitor,BR00122246,I05,9,3066,3066,3066,3066,2023_05_15_Batch1,9.999000099990002e-05,0.8333333333333334
197,S-C-7314-04-CMP-001,BRD-K19871656-001-01-3,1.8291,5.0,DMSO,K19871656,BRD-K19871656-001-01-3,CPI-0610,bromodomain inhibitor,BR00122246,I06,9,3609,3609,3609,3609,2023_05_15_Batch1,9.999000099990002e-05,1.0
198,S-C-7314-04-CMP-001,BRD-K12511835-003-03-9,1.6309,5.0,DMSO,K12511835,BRD-K12511835-003-01-2,BMS-863233,CDC inhibitor,BR00122246,I07,9,3320,3320,3320,3320,2023_05_15_Batch1,9.999000099990002e-05,1.0
199,S-C-7314-04-CMP-001,BRD-K69023402-001-03-3,0.2167,0.333,DMSO,K69023402,BRD-K69023402-001-07-4,Thapsigargin,ER stressor (SERCA inhibitor),BR00122246,I08,9,83,83,83,83,2023_05_15_Batch1,9.999000099990002e-05,0.8333333333333334
200,S-C-7314-04-CMP-001,BRD-K57080016-001-19-1,2.2884,5.0,DMSO,K57080016,BRD-K57080016-001-01-9,selumetinib,MEK inhibitor,BR00122246,I09,9,3544,3544,3544,3544,2023_05_15_Batch1,0.00029997000299970003,0.576923076923077
201,S-C-7314-04-CMP-001,BRD-K02965346-001-01-8,2.8404,5.0,DMSO,K02965346,BRD-K02965346-001-07-5,SU-11274,hepatocyte growth factor receptor inhibitor,BR00122246,I10,9,1973,1973,1973,1973,2023_05_15_Batch1,9.999000099990002e-05,0.6825396825396824
202,S-C-7314-04-CMP-001,BRD-K13606314-001-02-9,1.7411,5.0,DMSO,K13606314,BRD-K13606314-001-01-3,P5091,ubiquitin specific protease inhibitor,BR00122246,I11,9,3829,3829,3829,3829,2023_05_15_Batch1,0.6234376562343765,0.010843557582291332
203,S-C-7314-04-CMP-001,BRD-K67578145-001-13-9,1.6719,5.0,DMSO,K67578145,BRD-K67578145-001-09-7,GDC-0879,RAF inhibitor,BR00122246,I12,9,4373,4373,4373,4373,2023_05_15_Batch1,9.999000099990002e-05,1.0
204,S-C-7314-04-CMP-001,BRD-K66430217-001-05-9,1.6909,5.0,DMSO,K66430217,BRD-K66430217-001-03-8,KH-CB19,CDC inhibitor,BR00122246,I13,9,3794,3794,3794,3794,2023_05_15_Batch1,0.2552744725527447,0.021095126247798007
