,Metadata_plate_map_name,Metadata_control_type,Metadata_broad_sample,Metadata_mg_per_ml,Metadata_mmoles_per_liter,Metadata_solvent,Metadata_BRD ID,Metadata_BRD with batch,Metadata_Common Name,Metadata_MoA,Metadata_Plate,Metadata_Well,Metadata_Site_Count,Metadata_Count_Cells,Metadata_Count_Cytoplasm,Metadata_Count_Nuclei,Metadata_Object_Count,Metadata_batch,p_value,average_precision
101,S-C-7314-04-CMP-001,,BRD-K04923131-001-17-9,1.7809,5.0,DMSO,K04923131,BRD-K04923131-001-15-4,GSK-3-inhibitor-IX,glycogen synthase kinase inhibitor,BR00122247,E06,9,1720,1720,1720,1720,2023_05_17_Batch2,9.999000099990002e-05,0.7333333333333334
102,S-C-7314-04-CMP-001,,BRD-K36234266-001-10-6,1.0702,5.0,DMSO,K36234266,BRD-K36234266-001-09-8,carmustine,DNA inhibitor,BR00122247,E07,9,4194,4194,4194,4194,2023_05_17_Batch2,0.35276472352764726,0.01655002412154616
103,S-C-7314-04-CMP-001,,BRD-K44227013-001-15-9,2.6628,5.0,DMSO,K44227013,BRD-K44227013-001-08-0,ponatinib,Bcr-Abl kinase inhibitor,BR00122247,E08,9,340,340,340,340,2023_05_17_Batch2,9.999000099990002e-05,0.7916666666666666
104,S-C-7314-04-CMP-001,,BRD-K85606544-001-07-5,2.7852,5.0,DMSO,K85606544,BRD-K85606544-001-09-1,neratinib,EGFR inhibitor,BR00122247,E09,9,1792,1792,1792,1792,2023_05_17_Batch2,9.999000099990002e-05,1.0
105,S-C-7314-04-CMP-001,,BRD-K13094524-001-10-9,1.7369,5.0,DMSO,K13094524,BRD-K13094524-001-04-2,PFI-1,bromodomain inhibitor,BR00122247,E10,9,3961,3961,3961,3961,2023_05_17_Batch2,0.009099090090990901,0.3206349206349206
106,S-C-7314-04-CMP-001,,BRD-K83607951-001-04-9,2.1271,5.0,DMSO,K83607951,BRD-K83607951-001-02-2,skepinone-l,p38 MAPK inhibitor,BR00122247,E11,9,3307,3307,3307,3307,2023_05_17_Batch2,9.999000099990002e-05,0.7777777777777777
107,S-C-7314-04-CMP-001,,BRD-M87138257-003-01-1,2.3499,5.0,DMSO,M87138257,BRD-M87138257-003-01-1,acriflavine,hypoxia inducible factor inhibitor,BR00122247,E12,9,48,48,48,48,2023_05_17_Batch2,9.999000099990002e-05,0.7192982456140351
108,S-C-7314-04-CMP-001,negcon,,,,DMSO,,,,,BR00122247,E13,9,4234,4234,4234,4234,2023_05_17_Batch2,,
109,S-C-7314-04-CMP-001,,BRD-K76908866-001-08-9,2.3477,5.0,DMSO,K76908866,BRD-K76908866-001-07-6,CP-724714,EGFR inhibitor,BR00122247,E14,9,3923,3923,3923,3923,2023_05_17_Batch2,0.051994800519948,0.06585266585266585
110,S-C-7314-04-CMP-001,,BRD-K24696047-001-03-9,2.1978,5.0,DMSO,K24696047,BRD-K24696047-001-02-3,NVP-AEW541,IGF-1 inhibitor,BR00122247,E15,9,2925,2925,2925,2925,2023_05_17_Batch2,0.07579242075792421,0.049846524304728634
111,S-C-7314-04-CMP-001,,BRD-K54759182-003-09-8,1.6595,5.0,DMSO,K54759182,BRD-K54759182-003-08-0,dosulepin,tricyclic antidepressant,BR00122247,E16,9,4296,4296,4296,4296,2023_05_17_Batch2,0.044495550444955505,0.0756157358075387
112,S-C-7314-04-CMP-001,,BRD-K84937637-001-21-9,4.5709,5.0,DMSO,K84937637,BRD-K84937637-001-11-5,sirolimus,mTOR inhibitor,BR00122247,E17,9,3005,3005,3005,3005,2023_05_17_Batch2,9.999000099990002e-05,1.0
113,S-C-7314-04-CMP-001,,BRD-K88677950-001-04-9,2.3812,5.0,DMSO,K88677950,BRD-K88677950-001-03-9,PD-198306,MAP kinase inhibitor,BR00122247,E18,9,3843,3843,3843,3843,2023_05_17_Batch2,9.999000099990002e-05,0.9166666666666666
114,S-C-7314-04-CMP-001,,BRD-K03063480-001-08-9,2.0974,5.0,DMSO,K03063480,BRD-K03063480-001-06-6,PF-477736,CHK inhibitor,BR00122247,E19,9,305,305,305,305,2023_05_17_Batch2,0.0004999500049995,0.40277777777777773
115,S-C-7314-04-CMP-001,,BRD-K09372874-001-02-9,2.2623,5.0,DMSO,K09372874,BRD-K09372874-001-01-0,merimepodib,inosine monophosphate dehydrogenase inhibitor,BR00122247,E20,9,1607,1607,1607,1607,2023_05_17_Batch2,9.999000099990002e-05,1.0
116,S-C-7314-04-CMP-001,,BRD-K69023402-001-03-3,0.2167,0.333,DMSO,K69023402,BRD-K69023402-001-07-4,Thapsigargin,ER stressor (SERCA inhibitor),BR00122247,E21,9,88,88,88,88,2023_05_17_Batch2,9.999000099990002e-05,1.0
117,S-C-7314-04-CMP-001,,BRD-K56932272-001-02-9,2.4378,5.0,DMSO,K56932272,BRD-K56932272-001-02-9,BMS-566419,inosine monophosphate dehydrogenase inhibitor,BR00122247,E22,9,2651,2651,2651,2651,2023_05_17_Batch2,0.0030996900309969004,0.3508603594959381
118,S-C-7314-04-CMP-001,,BRD-K32730239-001-03-9,1.3065,5.0,DMSO,K32730239,BRD-K32730239-001-01-0,SU3327,JNK inhibitor,BR00122247,E23,9,1008,1008,1008,1008,2023_05_17_Batch2,0.8398160183981602,0.008228127822293959
119,S-C-7314-04-CMP-001,negcon,,,,DMSO,,,,,BR00122247,E24,9,4237,4237,4237,4237,2023_05_17_Batch2,,
120,S-C-7314-04-CMP-001,,BRD-K16189898-001-26-9,2.3267,5.0,DMSO,K16189898,BRD-K16189898-003-03-3,CHIR-99021,glycogen synthase kinase inhibitor,BR00122247,F01,9,3434,3434,3434,3434,2023_05_17_Batch2,9.999000099990002e-05,1.0
121,S-C-7314-04-CMP-001,,BRD-K73982490-001-04-9,1.8969,5.0,DMSO,K73982490,BRD-K73982490-001-02-9,BI-78D3,JNK inhibitor,BR00122247,F02,9,4370,4370,4370,4370,2023_05_17_Batch2,0.40545945405459455,0.014993348013579225
122,S-C-7314-04-CMP-001,,BRD-K86718786-001-03-9,1.4917,5.0,DMSO,K86718786,BRD-K86718786-001-03-9,SGC-707,protein arginine N-methyltransferase inhibitor,BR00122247,F03,9,4609,4609,4609,4609,2023_05_17_Batch2,0.11858814118588142,0.03642934862245168
123,S-C-7314-04-CMP-001,,BRD-K61397605-001-04-2,2.7035,5.0,DMSO,K61397605,BRD-K61397605-001-07-5,romidepsin,HDAC inhibitor,BR00122247,F04,9,270,270,270,270,2023_05_17_Batch2,0.0004999500049995,0.40277777777777773
124,S-C-7314-04-CMP-001,,BRD-K56301217-001-02-5,4.0671,5.0,DMSO,K56301217,BRD-K56301217-001-07-4,ABT-737,BCL inhibitor,BR00122247,F05,9,3230,3230,3230,3230,2023_05_17_Batch2,9.999000099990002e-05,1.0
125,S-C-7314-04-CMP-001,,BRD-K70642949-001-06-9,2.313,5.0,DMSO,K70642949,BRD-K70642949-001-04-5,GSK2334470,phosphoinositide dependent kinase inhibitor,BR00122247,F06,9,3140,3140,3140,3140,2023_05_17_Batch2,9.999000099990002e-05,0.7555555555555555
126,S-C-7314-04-CMP-001,,BRD-K91900765-001-09-9,2.1813,5.0,DMSO,K91900765,BRD-K91900765-001-08-4,VX-745,p38 MAPK inhibitor,BR00122247,F07,9,4201,4201,4201,4201,2023_05_17_Batch2,0.0007999200079992001,0.37566844919786097
127,S-C-7314-04-CMP-001,,BRD-A22769835-300-05-7,1.9389,5.0,DMSO,A22769835,BRD-A22769835-300-05-7,homochlorcyclizine,antihistamine,BR00122247,F08,9,4071,4071,4071,4071,2023_05_17_Batch2,0.5969403059694031,0.011199226501717605
128,S-C-7314-04-CMP-001,,BRD-K94455792-001-01-8,2.7432,5.0,DMSO,K94455792,BRD-K94455792-001-01-8,ICG-001,beta-catenin inhibitor,BR00122247,F09,9,2975,2975,2975,2975,2023_05_17_Batch2,0.0785921407859214,0.04884004884004884
129,S-C-7314-04-CMP-001,,BRD-K12737986-001-01-4,1.2215,5.0,DMSO,K12737986,BRD-K12737986-001-01-4,veliparib,PARP inhibitor,BR00122247,F10,9,3953,3953,3953,3953,2023_05_17_Batch2,0.11348865113488651,0.03765263681230068
130,S-C-7314-04-CMP-001,,BRD-K64881305-001-07-9,2.5853,5.0,DMSO,K64881305,BRD-K64881305-001-05-2,ispinesib,kinesin inhibitor,BR00122247,F11,9,524,524,524,524,2023_05_17_Batch2,0.010298970102989701,0.20337301587301584
131,S-C-7314-04-CMP-001,,BRD-K66401437-001-03-3,2.8303,5.0,DMSO,K66401437,BRD-K66401437-001-03-3,THZ1,CDK inhibitor,BR00122247,F12,9,131,131,131,131,2023_05_17_Batch2,9.999000099990002e-05,0.7666666666666666
132,S-C-7314-04-CMP-001,,BRD-K21728777-001-03-9,2.5179,5.0,DMSO,K21728777,BRD-K21728777-001-02-3,AMG900,Aurora kinase inhibitor,BR00122247,F13,9,733,733,733,733,2023_05_17_Batch2,9.999000099990002e-05,1.0
133,S-C-7314-04-CMP-001,,BRD-K85606544-001-07-5,2.7852,5.0,DMSO,K85606544,BRD-K85606544-001-09-1,neratinib,EGFR inhibitor,BR00122247,F14,9,1672,1672,1672,1672,2023_05_17_Batch2,9.999000099990002e-05,1.0
134,S-C-7314-04-CMP-001,,BRD-K13606314-001-02-9,1.7411,5.0,DMSO,K13606314,BRD-K13606314-001-01-3,P5091,ubiquitin specific protease inhibitor,BR00122247,F15,9,3835,3835,3835,3835,2023_05_17_Batch2,0.0756924307569243,0.04996960462933037
135,S-C-7314-04-CMP-001,,BRD-K82164249-001-03-5,2.2068,5.0,DMSO,K82164249,BRD-K82164249-001-03-5,andarine,androgen receptor modulator,BR00122247,F16,9,4245,4245,4245,4245,2023_05_17_Batch2,0.5366463353664633,0.012159804522787454
136,S-C-7314-04-CMP-001,,BRD-K23383398-001-08-1,2.4067,5.0,DMSO,K23383398,BRD-K23383398-001-09-9,T-0901317,LXR agonist,BR00122247,F17,9,4004,4004,4004,4004,2023_05_17_Batch2,9.999000099990002e-05,1.0
137,S-C-7314-04-CMP-001,,BRD-K37379014-001-02-0,2.1024,5.0,DMSO,K37379014,BRD-K37379014-001-01-2,filanesib,kinesin inhibitor,BR00122247,F18,9,549,549,549,549,2023_05_17_Batch2,9.999000099990002e-05,0.7916666666666666
138,S-C-7314-04-CMP-001,,BRD-K83607951-001-04-9,2.1271,5.0,DMSO,K83607951,BRD-K83607951-001-02-2,skepinone-l,p38 MAPK inhibitor,BR00122247,F19,9,3463,3463,3463,3463,2023_05_17_Batch2,9.999000099990002e-05,0.5277777777777778
139,S-C-7314-04-CMP-001,,BRD-K88677950-001-04-9,2.3812,5.0,DMSO,K88677950,BRD-K88677950-001-03-9,PD-198306,MAP kinase inhibitor,BR00122247,F20,9,3917,3917,3917,3917,2023_05_17_Batch2,9.999000099990002e-05,0.75
140,S-C-7314-04-CMP-001,negcon,,,,DMSO,,,,,BR00122247,F21,9,4154,4154,4154,4154,2023_05_17_Batch2,,
141,S-C-7314-04-CMP-001,,BRD-K17953061-001-05-1,0.012596,0.027,DMSO,K17953061,BRD-K17953061-001-14-3,Staurosporine,Apoptosis inducer (ATP-competitive kinase inhibitor),BR00122247,F22,9,989,989,989,989,2023_05_17_Batch2,9.999000099990002e-05,0.7435897435897436
142,S-C-7314-04-CMP-001,,BRD-K19871656-001-01-3,1.8291,5.0,DMSO,K19871656,BRD-K19871656-001-01-3,CPI-0610,bromodomain inhibitor,BR00122247,F23,9,3417,3417,3417,3417,2023_05_17_Batch2,9.999000099990002e-05,1.0
143,S-C-7314-04-CMP-001,,BRD-K23383398-001-08-1,2.4067,5.0,DMSO,K23383398,BRD-K23383398-001-09-9,T-0901317,LXR agonist,BR00122247,F24,9,4131,4131,4131,4131,2023_05_17_Batch2,9.999000099990002e-05,1.0
144,S-C-7314-04-CMP-001,,BRD-K86718786-001-03-9,1.4917,5.0,DMSO,K86718786,BRD-K86718786-001-03-9,SGC-707,protein arginine N-methyltransferase inhibitor,BR00122247,G01,9,4014,4014,4014,4014,2023_05_17_Batch2,0.4096590340965903,0.014888652607950853
145,S-C-7314-04-CMP-001,,BRD-K20290250-001-03-9,2.0624,5.0,DMSO,K20290250,BRD-K20290250-001-02-1,BIX-02188,MEK inhibitor,BR00122247,G02,9,4157,4157,4157,4157,2023_05_17_Batch2,9.999000099990002e-05,0.5142857142857143
146,S-C-7314-04-CMP-001,negcon,,,,DMSO,,,,,BR00122247,G03,9,4226,4226,4226,4226,2023_05_17_Batch2,,
147,S-C-7314-04-CMP-001,,BRD-K72951360-001-02-9,3.6182,5.0,DMSO,K72951360,BRD-K72951360-001-01-4,valrubicin,DNA inhibitor,BR00122247,G04,9,197,197,197,197,2023_05_17_Batch2,0.0004999500049995,0.4023188405797102
148,S-C-7314-04-CMP-001,,BRD-K53665955-001-05-9,2.3097,5.0,DMSO,K53665955,BRD-K53665955-001-03-0,MK-5108,Aurora kinase inhibitor,BR00122247,G05,9,2705,2705,2705,2705,2023_05_17_Batch2,9.999000099990002e-05,0.7166666666666667
149,S-C-7314-04-CMP-001,,BRD-K82164249-001-03-5,2.2068,5.0,DMSO,K82164249,BRD-K82164249-001-03-5,andarine,androgen receptor modulator,BR00122247,G06,9,4260,4260,4260,4260,2023_05_17_Batch2,0.0654934506549345,0.05619460075765934
150,S-C-7314-04-CMP-001,,BRD-K06182768-001-02-3,1.6472,5.0,DMSO,K06182768,BRD-K06182768-001-06-4,A-366,histone lysine methyltransferase inhibitor,BR00122247,G07,9,4060,4060,4060,4060,2023_05_17_Batch2,0.2662733726627337,0.020419719694198417
151,S-C-7314-04-CMP-001,,BRD-K62391742-001-19-9,4.3422,5.0,DMSO,K62391742,BRD-K62391742-001-03-0,venetoclax,BCL inhibitor,BR00122247,G08,9,3670,3670,3670,3670,2023_05_17_Batch2,0.00039996000399960006,0.4232323232323232
152,S-C-7314-04-CMP-001,,BRD-K60130390-001-02-1,2.7335,5.0,DMSO,K60130390,BRD-K60130390-001-02-1,UNC0642,histone lysine methyltransferase inhibitor,BR00122247,G09,9,3734,3734,3734,3734,2023_05_17_Batch2,0.05579442055794421,0.06279272842740335
153,S-C-7314-04-CMP-001,,BRD-K00818915-001-02-9,1.7613,5.0,DMSO,K00818915,BRD-K00818915-003-01-8,SHP099,protein tyrosine kinase inhibitor,BR00122247,G10,9,4129,4129,4129,4129,2023_05_17_Batch2,0.5027497250274973,0.012814633239575046
154,S-C-7314-04-CMP-001,,BRD-K61397605-001-04-2,2.7035,5.0,DMSO,K61397605,BRD-K61397605-001-07-5,romidepsin,HDAC inhibitor,BR00122247,G11,9,239,239,239,239,2023_05_17_Batch2,9.999000099990002e-05,0.6333333333333333
155,S-C-7314-04-CMP-001,,BRD-K73982490-001-04-9,1.8969,5.0,DMSO,K73982490,BRD-K73982490-001-02-9,BI-78D3,JNK inhibitor,BR00122247,G12,9,3840,3840,3840,3840,2023_05_17_Batch2,0.35626437356264373,0.016429160708021258
156,S-C-7314-04-CMP-001,,BRD-K98251413-001-07-9,1.7617,5.0,DMSO,K98251413,BRD-K98251413-001-04-0,IOX2,hypoxia inducible factor inhibitor,BR00122247,G13,9,4246,4246,4246,4246,2023_05_17_Batch2,9.999000099990002e-05,0.5111111111111111
157,S-C-7314-04-CMP-001,,BRD-K61688984-001-04-5,1.812,5.0,DMSO,K61688984,BRD-K61688984-001-02-9,RGFP966,HDAC inhibitor,BR00122247,G14,9,2651,2651,2651,2651,2023_05_17_Batch2,9.999000099990002e-05,0.7916666666666666
158,S-C-7314-04-CMP-001,,BRD-K16189898-001-26-9,2.3267,5.0,DMSO,K16189898,BRD-K16189898-003-03-3,CHIR-99021,glycogen synthase kinase inhibitor,BR00122247,G15,9,3274,3274,3274,3274,2023_05_17_Batch2,9.999000099990002e-05,1.0
159,S-C-7314-04-CMP-001,,BRD-K66430217-001-05-9,1.6909,5.0,DMSO,K66430217,BRD-K66430217-001-03-8,KH-CB19,CDC inhibitor,BR00122247,G16,9,4020,4020,4020,4020,2023_05_17_Batch2,0.5700429957004299,0.011608187134502923
160,S-C-7314-04-CMP-001,,BRD-K75009076-001-04-9,1.8813,5.0,DMSO,K75009076,BRD-K75009076-001-02-1,SCH-900776,CHK inhibitor,BR00122247,G17,9,561,561,561,561,2023_05_17_Batch2,0.018198180181981802,0.15833333333333333
161,S-C-7314-04-CMP-001,,BRD-K38627885-001-01-9,2.0674,5.0,DMSO,K38627885,BRD-K38627885-001-01-9,APY0201,phosphoinositide dependent kinase inhibitor,BR00122247,G18,9,2280,2280,2280,2280,2023_05_17_Batch2,9.999000099990002e-05,1.0
162,S-C-7314-04-CMP-001,,BRD-A12994259-001-11-9,1.3662,5.0,DMSO,A12994259,BRD-A12994259-001-02-1,pomalidomide,tumor necrosis factor production inhibitor,BR00122247,G19,9,3966,3966,3966,3966,2023_05_17_Batch2,0.9989001099890011,0.005811491813731456
163,S-C-7314-04-CMP-001,,BRD-K87632963-001-05-9,2.0918,5.0,DMSO,K87632963,BRD-K87632963-001-05-9,GNF-5,Bcr-Abl kinase inhibitor,BR00122247,G20,9,4146,4146,4146,4146,2023_05_17_Batch2,9.999000099990002e-05,1.0
164,S-C-7314-04-CMP-001,,BRD-K49669041-001-10-9,2.3568,5.0,DMSO,K49669041,BRD-K49669041-001-08-4,BX-912,pyruvate dehydrogenase kinase inhibitor,BR00122247,G21,9,1245,1245,1245,1245,2023_05_17_Batch2,9.999000099990002e-05,0.712121212121212
165,S-C-7314-04-CMP-001,,BRD-A22769835-300-05-7,1.9389,5.0,DMSO,A22769835,BRD-A22769835-300-05-7,homochlorcyclizine,antihistamine,BR00122247,G22,9,4302,4302,4302,4302,2023_05_17_Batch2,0.418958104189581,0.014677054792773212
166,S-C-7314-04-CMP-001,,BRD-K86118762-001-05-9,2.1075,5.0,DMSO,K86118762,BRD-K86118762-001-08-9,linsitinib,IGF-1 inhibitor,BR00122247,G23,9,3197,3197,3197,3197,2023_05_17_Batch2,0.0010998900109989002,0.36507936507936506
167,S-C-7314-04-CMP-001,,BRD-K39520573-001-01-2,2.6047,5.0,DMSO,K39520573,BRD-K39520573-001-03-8,GW-5074,RAF inhibitor,BR00122247,G24,9,4296,4296,4296,4296,2023_05_17_Batch2,0.1792820717928207,0.02699096225412015
168,S-C-7314-04-CMP-001,,BRD-K50055394-001-04-9,2.0844,5.0,DMSO,K50055394,BRD-K50055394-001-03-6,halopemide,phospholipase inhibitor,BR00122247,H01,9,4127,4127,4127,4127,2023_05_17_Batch2,9.999000099990002e-05,0.9166666666666666
169,S-C-7314-04-CMP-001,,BRD-K25433859-003-03-1,1.5693,5.0,DMSO,K25433859,BRD-K25433859-003-23-9,maprotiline,tricyclic antidepressant,BR00122247,H02,9,4291,4291,4291,4291,2023_05_17_Batch2,0.7809219078092191,0.008877507469056765
170,S-C-7314-04-CMP-001,,BRD-K53972329-001-12-9,1.5318,5.0,DMSO,K53972329,BRD-K53972329-001-07-0,ruxolitinib,JAK inhibitor,BR00122247,H03,9,4259,4259,4259,4259,2023_05_17_Batch2,0.009299070092990702,0.2556179775280899
171,S-C-7314-04-CMP-001,,BRD-K91900765-001-09-9,2.1813,5.0,DMSO,K91900765,BRD-K91900765-001-08-4,VX-745,p38 MAPK inhibitor,BR00122247,H04,9,4231,4231,4231,4231,2023_05_17_Batch2,0.0091990800919908,0.2032032032032032
172,S-C-7314-04-CMP-001,,BRD-K39974922-001-05-9,2.1343,5.0,DMSO,K39974922,BRD-K39974922-001-04-3,lenvatinib,FGFR inhibitor,BR00122247,H05,9,3073,3073,3073,3073,2023_05_17_Batch2,9.999000099990002e-05,1.0
173,S-C-7314-04-CMP-001,negcon,,,,DMSO,,,,,BR00122247,H06,9,4264,4264,4264,4264,2023_05_17_Batch2,,
174,S-C-7314-04-CMP-001,,BRD-K39520573-001-01-2,2.6047,5.0,DMSO,K39520573,BRD-K39520573-001-03-8,GW-5074,RAF inhibitor,BR00122247,H07,9,4402,4402,4402,4402,2023_05_17_Batch2,0.053394660533946606,0.0665038618809632
175,S-C-7314-04-CMP-001,,BRD-K73397362-001-09-9,2.6031,5.0,DMSO,K73397362,BRD-K73397362-001-06-6,purmorphamine,smoothened receptor agonist,BR00122247,H08,9,4054,4054,4054,4054,2023_05_17_Batch2,0.0866913308669133,0.04672972754466812
176,S-C-7314-04-CMP-001,,BRD-K45909031-001-03-9,2.4849,5.0,DMSO,K45909031,BRD-K45909031-001-01-5,WZ4003,AMPK inhibitor,BR00122247,H09,9,3439,3439,3439,3439,2023_05_17_Batch2,0.09979002099790021,0.042136685897987886
177,S-C-7314-04-CMP-001,,BRD-K53972329-001-12-9,1.5318,5.0,DMSO,K53972329,BRD-K53972329-001-07-0,ruxolitinib,JAK inhibitor,BR00122247,H10,9,4178,4178,4178,4178,2023_05_17_Batch2,0.038196180381961806,0.08563038742066875
178,S-C-7314-04-CMP-001,,BRD-K70446295-001-04-9,1.9172,5.0,DMSO,K70446295,BRD-K70446295-001-01-7,EPZ015666,protein arginine N-methyltransferase inhibitor,BR00122247,H11,9,3824,3824,3824,3824,2023_05_17_Batch2,9.999000099990002e-05,0.9166666666666666
179,S-C-7314-04-CMP-001,,BRD-K16189898-001-26-9,2.3267,5.0,DMSO,K16189898,BRD-K16189898-003-03-3,CHIR-99021,glycogen synthase kinase inhibitor,BR00122247,H12,9,3599,3599,3599,3599,2023_05_17_Batch2,9.999000099990002e-05,1.0
180,S-C-7314-04-CMP-001,,BRD-K16803204-001-02-9,2.1275,5.0,DMSO,K16803204,BRD-K16803204-001-01-6,filgotinib,JAK inhibitor,BR00122247,H13,9,3943,3943,3943,3943,2023_05_17_Batch2,0.42225777422257776,0.0145403417694138
181,S-C-7314-04-CMP-001,,BRD-K06182768-001-02-3,1.6472,5.0,DMSO,K06182768,BRD-K06182768-001-06-4,A-366,histone lysine methyltransferase inhibitor,BR00122247,H14,9,3976,3976,3976,3976,2023_05_17_Batch2,0.28687131286871315,0.019512292464878674
182,S-C-7314-04-CMP-001,,BRD-K99092662-001-02-9,1.5286,5.0,DMSO,K99092662,BRD-K99092662-001-01-1,PS178990,androgen receptor modulator,BR00122247,H15,9,3979,3979,3979,3979,2023_05_17_Batch2,0.9987001299870013,0.0059091491721916314
183,S-C-7314-04-CMP-001,,BRD-K87632963-001-05-9,2.0918,5.0,DMSO,K87632963,BRD-K87632963-001-05-9,GNF-5,Bcr-Abl kinase inhibitor,BR00122247,H16,9,3969,3969,3969,3969,2023_05_17_Batch2,9.999000099990002e-05,1.0
184,S-C-7314-04-CMP-001,,BRD-K86118762-001-05-9,2.1075,5.0,DMSO,K86118762,BRD-K86118762-001-08-9,linsitinib,IGF-1 inhibitor,BR00122247,H17,9,3356,3356,3356,3356,2023_05_17_Batch2,9.999000099990002e-05,0.7101449275362319
185,S-C-7314-04-CMP-001,,BRD-K13094524-001-10-9,1.7369,5.0,DMSO,K13094524,BRD-K13094524-001-04-2,PFI-1,bromodomain inhibitor,BR00122247,H18,9,4018,4018,4018,4018,2023_05_17_Batch2,0.00019998000199980003,0.5916666666666667
186,S-C-7314-04-CMP-001,,BRD-K04923131-001-17-9,1.7809,5.0,DMSO,K04923131,BRD-K04923131-001-15-4,GSK-3-inhibitor-IX,glycogen synthase kinase inhibitor,BR00122247,H19,9,1549,1549,1549,1549,2023_05_17_Batch2,9.999000099990002e-05,0.7380952380952381
187,S-C-7314-04-CMP-001,,BRD-K86118762-001-05-9,2.1075,5.0,DMSO,K86118762,BRD-K86118762-001-08-9,linsitinib,IGF-1 inhibitor,BR00122247,H20,9,3126,3126,3126,3126,2023_05_17_Batch2,9.999000099990002e-05,0.6979166666666666
188,S-C-7314-04-CMP-001,,BRD-K72898849-001-03-9,2.5469,5.0,DMSO,K72898849,BRD-K72898849-001-01-8,BLU9931,FGFR inhibitor,BR00122247,H21,9,2723,2723,2723,2723,2023_05_17_Batch2,9.999000099990002e-05,0.8333333333333334
189,S-C-7314-04-CMP-001,,BRD-K16803204-001-02-9,2.1275,5.0,DMSO,K16803204,BRD-K16803204-001-01-6,filgotinib,JAK inhibitor,BR00122247,H22,9,4457,4457,4457,4457,2023_05_17_Batch2,0.24227577242275772,0.021933621933621934
190,S-C-7314-04-CMP-001,,BRD-K83192048-050-01-9,2.0425,5.0,DMSO,K83192048,BRD-K83192048-050-03-5,dimethindene-(S)-(+),acetylcholine receptor antagonist,BR00122247,H23,9,4336,4336,4336,4336,2023_05_17_Batch2,0.0476952304769523,0.07295788939624555
191,S-C-7314-04-CMP-001,,BRD-K03063480-001-08-9,2.0974,5.0,DMSO,K03063480,BRD-K03063480-001-06-6,PF-477736,CHK inhibitor,BR00122247,H24,9,224,224,224,224,2023_05_17_Batch2,9.999000099990002e-05,0.8333333333333334
192,S-C-7314-04-CMP-001,,BRD-K99092662-001-02-9,1.5286,5.0,DMSO,K99092662,BRD-K99092662-001-01-1,PS178990,androgen receptor modulator,BR00122247,I01,9,3785,3785,3785,3785,2023_05_17_Batch2,0.9855014498550145,0.006283947065592634
193,S-C-7314-04-CMP-001,,BRD-K33818169-003-04-6,3.0926,5.0,DMSO,K33818169,BRD-K33818169-003-04-6,GW-3965,LXR agonist,BR00122247,I02,9,4107,4107,4107,4107,2023_05_17_Batch2,0.011998800119988001,0.18062678062678064
194,S-C-7314-04-CMP-001,,BRD-K20290250-001-03-9,2.0624,5.0,DMSO,K20290250,BRD-K20290250-001-02-1,BIX-02188,MEK inhibitor,BR00122247,I03,9,3812,3812,3812,3812,2023_05_17_Batch2,0.0011998800119988001,0.3726729891113452
195,S-C-7314-04-CMP-001,,BRD-K53972329-001-12-9,1.5318,5.0,DMSO,K53972329,BRD-K53972329-001-07-0,ruxolitinib,JAK inhibitor,BR00122247,I04,9,4188,4188,4188,4188,2023_05_17_Batch2,0.06869313068693131,0.05405310971348707
196,S-C-7314-04-CMP-001,,BRD-K70642949-001-06-9,2.313,5.0,DMSO,K70642949,BRD-K70642949-001-04-5,GSK2334470,phosphoinositide dependent kinase inhibitor,BR00122247,I05,9,2897,2897,2897,2897,2023_05_17_Batch2,0.00039996000399960006,0.4227920227920228
197,S-C-7314-04-CMP-001,,BRD-K19871656-001-01-3,1.8291,5.0,DMSO,K19871656,BRD-K19871656-001-01-3,CPI-0610,bromodomain inhibitor,BR00122247,I06,9,3324,3324,3324,3324,2023_05_17_Batch2,9.999000099990002e-05,1.0
198,S-C-7314-04-CMP-001,,BRD-K12511835-003-03-9,1.6309,5.0,DMSO,K12511835,BRD-K12511835-003-01-2,BMS-863233,CDC inhibitor,BR00122247,I07,9,3454,3454,3454,3454,2023_05_17_Batch2,9.999000099990002e-05,1.0
199,S-C-7314-04-CMP-001,,BRD-K69023402-001-03-3,0.2167,0.333,DMSO,K69023402,BRD-K69023402-001-07-4,Thapsigargin,ER stressor (SERCA inhibitor),BR00122247,I08,9,88,88,88,88,2023_05_17_Batch2,9.999000099990002e-05,1.0
200,S-C-7314-04-CMP-001,,BRD-K57080016-001-19-1,2.2884,5.0,DMSO,K57080016,BRD-K57080016-001-01-9,selumetinib,MEK inhibitor,BR00122247,I09,9,3529,3529,3529,3529,2023_05_17_Batch2,9.999000099990002e-05,1.0
201,S-C-7314-04-CMP-001,,BRD-K02965346-001-01-8,2.8404,5.0,DMSO,K02965346,BRD-K02965346-001-07-5,SU-11274,hepatocyte growth factor receptor inhibitor,BR00122247,I10,9,1917,1917,1917,1917,2023_05_17_Batch2,9.999000099990002e-05,1.0
202,S-C-7314-04-CMP-001,,BRD-K13606314-001-02-9,1.7411,5.0,DMSO,K13606314,BRD-K13606314-001-01-3,P5091,ubiquitin specific protease inhibitor,BR00122247,I11,9,3815,3815,3815,3815,2023_05_17_Batch2,0.5295470452954705,0.01230029325616483
